Date;Time;Timestamp;PM2_5(ug/m3);AQI(US);AQI(CN);PM10(ug/m3);Outdoor AQI(US);Outdoor AQI(CN);Temperature(C);Temperature(F);Humidity(%RH);CO2(ppm);VOC(ppb)
2017/02/25;16:09:17;1488038957;7.0;29;10;7.0;0;0;28.2;82.7;41;683;-1
2017/02/25;16:09:27;1488038967;7.0;29;10;7.0;0;0;28.2;82.7;41;610;-1
2017/02/25;16:09:37;1488038977;7.0;29;10;7.0;0;0;28.2;82.7;41;577;-1
2017/02/25;16:09:47;1488038987;7.0;29;10;7.0;107;54;28.1;82.5;41;534;-1
2017/02/25;16:09:57;1488038997;6.0;25;9;7.0;107;54;28.1;82.5;41;516;-1
2017/02/25;16:10:07;1488039007;6.0;25;9;6.0;107;54;28.1;82.5;41;497;-1
2017/02/25;16:10:17;1488039017;6.0;25;9;6.0;107;54;28.0;82.3;42;491;-1
2017/02/25;16:10:27;1488039027;7.0;29;10;7.0;107;54;28.0;82.3;42;484;-1
2017/02/25;16:10:37;1488039037;7.0;29;10;8.0;107;54;28.0;82.3;42;487;-1
2017/02/25;16:10:47;1488039047;6.0;25;9;6.0;107;54;27.9;82.2;42;486;-1
2017/02/25;16:10:57;1488039057;6.0;25;9;6.0;107;54;27.9;82.2;42;486;-1
2017/02/25;16:11:07;1488039067;6.0;25;9;6.0;107;54;27.9;82.2;42;485;-1
2017/02/25;16:11:17;1488039077;6.0;25;9;6.0;107;54;27.9;82.2;42;485;-1
2017/02/25;16:11:27;1488039087;6.0;25;9;6.0;107;54;27.9;82.2;42;485;-1
2017/02/25;16:11:37;1488039097;6.0;25;9;6.0;107;54;27.8;82.1;43;484;-1
2017/02/25;16:11:47;1488039107;5.0;21;7;5.0;107;54;27.8;82.1;43;482;-1
2017/02/25;16:11:57;1488039117;5.0;21;7;5.0;107;54;27.8;82.1;43;482;-1
2017/02/25;16:12:07;1488039127;5.0;21;7;5.0;107;54;27.8;82.1;43;484;-1
2017/02/25;16:12:17;1488039137;6.0;25;9;6.0;107;54;27.8;82.1;43;563;-1
2017/02/25;16:12:27;1488039147;6.0;25;9;6.0;107;54;27.8;82.1;43;708;-1
2017/02/25;16:12:37;1488039157;6.0;25;9;7.0;107;54;27.8;82.1;43;866;-1
2017/02/25;16:12:47;1488039167;5.0;21;7;5.0;107;54;27.8;82.0;45;876;-1
2017/02/25;16:12:57;1488039177;6.0;25;9;6.0;107;54;27.8;82.0;45;805;-1
2017/02/25;16:13:07;1488039187;6.0;25;9;6.0;107;54;27.8;82.0;45;733;-1
2017/02/25;16:13:17;1488039197;7.0;29;10;7.0;107;54;27.8;82.0;44;646;-1
2017/02/25;16:13:27;1488039207;6.0;25;9;6.0;107;54;27.8;82.0;44;601;-1
2017/02/25;16:13:37;1488039217;6.0;25;9;6.0;107;54;27.8;82.0;44;547;-1
2017/02/25;16:13:47;1488039227;6.0;25;9;6.0;107;54;27.7;81.9;44;523;-1
2017/02/25;16:13:57;1488039237;6.0;25;9;6.0;107;54;27.7;81.9;44;502;-1
2017/02/25;16:14:07;1488039247;6.0;25;9;6.0;107;54;27.7;81.9;44;494;-1
2017/02/25;16:14:17;1488039257;6.0;25;9;6.0;107;54;27.7;81.9;44;484;-1
2017/02/25;16:14:27;1488039267;6.0;25;9;6.0;107;54;27.7;81.9;44;475;-1
2017/02/25;16:14:37;1488039277;6.0;25;9;6.0;107;54;27.7;81.9;44;472;-1
2017/02/25;16:14:47;1488039287;5.0;21;7;5.0;107;54;27.7;81.8;43;474;-1
2017/02/25;16:14:57;1488039297;6.0;25;9;6.0;107;54;27.7;81.8;43;475;-1
2017/02/25;16:15:07;1488039307;5.0;21;7;5.0;107;54;27.7;81.8;43;475;-1
2017/02/25;16:15:17;1488039317;5.0;21;7;5.0;107;54;27.7;81.8;43;476;-1
2017/02/25;16:15:27;1488039327;6.0;25;9;6.0;107;54;27.7;81.8;43;477;-1
2017/02/25;16:15:37;1488039337;6.0;25;9;6.0;107;54;27.7;81.8;43;477;-1
2017/02/25;16:15:47;1488039347;7.0;29;10;7.0;107;54;27.6;81.7;43;477;-1
2017/02/25;16:15:57;1488039357;6.0;25;9;6.0;107;54;27.6;81.7;43;478;-1
2017/02/25;16:16:07;1488039367;6.0;25;9;6.0;107;54;27.6;81.7;43;479;-1
2017/02/25;16:16:17;1488039377;5.0;21;7;5.0;107;54;27.6;81.6;43;478;-1
2017/02/25;16:16:27;1488039387;6.0;25;9;6.0;107;54;27.6;81.6;43;478;-1
2017/02/25;16:16:37;1488039397;6.0;25;9;6.0;107;54;27.6;81.6;43;480;-1
2017/02/25;16:16:47;1488039407;7.0;29;10;7.0;107;54;27.5;81.5;42;480;-1
2017/02/25;16:16:57;1488039417;6.0;25;9;6.0;107;54;27.5;81.5;42;481;-1
2017/02/25;16:17:07;1488039427;5.0;21;7;5.0;107;54;27.5;81.5;42;483;-1
2017/02/25;16:17:17;1488039437;5.0;21;7;5.0;107;54;27.4;81.3;42;482;-1
2017/02/25;16:17:27;1488039447;6.0;25;9;6.0;107;54;27.4;81.3;42;482;-1
2017/02/25;16:17:37;1488039457;6.0;25;9;6.0;107;54;27.4;81.3;42;482;-1
2017/02/25;16:17:47;1488039467;6.0;25;9;6.0;107;54;27.4;81.3;42;483;-1
2017/02/25;16:17:57;1488039477;7.0;29;10;7.0;107;54;27.4;81.3;42;484;-1
2017/02/25;16:18:07;1488039487;8.0;33;11;9.0;107;54;27.4;81.3;42;485;-1
2017/02/25;16:18:17;1488039497;8.0;33;11;9.0;107;54;27.3;81.1;42;489;-1
2017/02/25;16:18:27;1488039507;6.0;25;9;7.0;107;54;27.3;81.1;42;491;-1
2017/02/25;16:18:37;1488039517;6.0;25;9;6.0;107;54;27.3;81.1;42;494;-1
2017/02/25;16:18:47;1488039527;5.0;21;7;6.0;107;54;27.2;80.9;42;494;-1
2017/02/25;16:18:57;1488039537;6.0;25;9;7.0;107;54;27.2;80.9;42;495;-1
2017/02/25;16:19:07;1488039547;6.0;25;9;6.0;107;54;27.2;80.9;42;494;-1
2017/02/25;16:19:17;1488039557;6.0;25;9;6.0;107;54;27.2;81.0;42;493;-1
2017/02/25;16:19:27;1488039567;6.0;25;9;6.0;107;54;27.2;81.0;42;493;-1
2017/02/25;16:19:37;1488039577;5.0;21;7;6.0;107;54;27.2;81.0;42;491;-1
2017/02/25;16:19:47;1488039587;5.0;21;7;6.0;107;54;27.2;80.9;42;491;-1
2017/02/25;16:19:57;1488039597;6.0;25;9;6.0;107;54;27.2;80.9;42;491;-1
2017/02/25;16:20:07;1488039607;5.0;21;7;5.0;107;54;27.2;80.9;42;491;-1
2017/02/25;16:20:17;1488039617;6.0;25;9;6.0;107;54;27.2;81.0;42;491;-1
2017/02/25;16:20:27;1488039627;5.0;21;7;5.0;107;54;27.2;81.0;42;493;-1
2017/02/25;16:20:37;1488039637;7.0;29;10;7.0;107;54;27.2;81.0;42;497;-1
2017/02/25;16:20:47;1488039647;7.0;29;10;7.0;107;54;27.2;81.0;42;509;-1
2017/02/25;16:20:57;1488039657;7.0;29;10;7.0;107;54;27.2;81.0;42;516;-1
2017/02/25;16:21:07;1488039667;6.0;25;9;6.0;107;54;27.2;81.0;42;524;-1
2017/02/25;16:21:17;1488039677;5.0;21;7;5.0;107;54;27.2;81.0;42;529;-1
2017/02/25;16:21:27;1488039687;6.0;25;9;6.0;107;54;27.3;81.1;43;531;-1
2017/02/25;16:21:37;1488039697;6.0;25;9;7.0;107;54;27.3;81.1;43;529;-1
2017/02/25;16:21:47;1488039707;6.0;25;9;7.0;107;54;27.3;81.1;43;524;-1
2017/02/25;16:21:57;1488039717;5.0;21;7;6.0;107;54;27.3;81.1;43;521;-1
2017/02/25;16:22:07;1488039727;6.0;25;9;6.0;107;54;27.3;81.1;43;516;-1
2017/02/25;16:22:17;1488039737;6.0;25;9;6.0;107;54;27.3;81.1;43;511;-1
2017/02/25;16:22:27;1488039747;6.0;25;9;6.0;107;54;27.3;81.2;43;507;-1
2017/02/25;16:22:37;1488039757;7.0;29;10;7.0;107;54;27.3;81.2;43;504;-1
2017/02/25;16:22:47;1488039767;7.0;29;10;7.0;107;54;27.3;81.2;43;501;-1
2017/02/25;16:22:57;1488039777;6.0;25;9;6.0;107;54;27.4;81.3;43;499;-1
2017/02/25;16:23:07;1488039787;6.0;25;9;6.0;107;54;27.4;81.3;43;496;-1
2017/02/25;16:23:17;1488039797;6.0;25;9;6.0;107;54;27.4;81.3;43;494;-1
2017/02/25;16:23:27;1488039807;6.0;25;9;6.0;107;54;27.4;81.3;43;491;-1
2017/02/25;16:23:37;1488039817;6.0;25;9;6.0;107;54;27.4;81.3;43;491;-1
2017/02/25;16:23:47;1488039827;6.0;25;9;6.0;107;54;27.4;81.3;43;489;-1
2017/02/25;16:23:57;1488039837;6.0;25;9;6.0;107;54;27.4;81.4;43;487;-1
2017/02/25;16:24:07;1488039847;6.0;25;9;6.0;107;54;27.4;81.4;43;484;-1
2017/02/25;16:24:17;1488039857;6.0;25;9;6.0;107;54;27.4;81.4;43;484;-1
2017/02/25;16:24:27;1488039867;6.0;25;9;6.0;107;54;27.4;81.4;43;483;-1
2017/02/25;16:24:37;1488039877;6.0;25;9;6.0;107;54;27.4;81.4;43;482;-1
2017/02/25;16:24:47;1488039887;5.0;21;7;5.0;107;54;27.4;81.4;43;482;-1
2017/02/25;16:24:57;1488039897;6.0;25;9;6.0;107;54;27.5;81.4;43;482;-1
2017/02/25;16:25:07;1488039907;7.0;29;10;7.0;107;54;27.5;81.4;43;482;-1
2017/02/25;16:25:17;1488039917;8.0;33;11;8.0;107;54;27.5;81.4;43;482;-1
2017/02/25;16:25:27;1488039927;7.0;29;10;7.0;107;54;27.5;81.4;42;482;-1
2017/02/25;16:25:37;1488039937;7.0;29;10;7.0;107;54;27.5;81.4;42;482;-1
2017/02/25;16:25:47;1488039947;6.0;25;9;6.0;107;54;27.5;81.4;42;482;-1
2017/02/25;16:25:57;1488039957;5.0;21;7;5.0;107;54;27.5;81.5;42;482;-1
2017/02/25;16:26:07;1488039967;6.0;25;9;6.0;107;54;27.5;81.5;42;483;-1
2017/02/25;16:26:17;1488039977;6.0;25;9;6.0;107;54;27.5;81.5;42;483;-1
2017/02/25;16:26:27;1488039987;6.0;25;9;6.0;107;54;27.5;81.5;42;483;-1
2017/02/25;16:26:37;1488039997;6.0;25;9;6.0;107;54;27.5;81.5;42;483;-1
2017/02/25;16:26:47;1488040007;6.0;25;9;6.0;107;54;27.5;81.5;42;483;-1
2017/02/25;16:26:57;1488040017;6.0;25;9;6.0;107;54;27.5;81.5;41;483;-1
2017/02/25;16:27:07;1488040027;7.0;29;10;7.0;107;54;27.5;81.5;41;484;-1
2017/02/25;16:27:17;1488040037;7.0;29;10;8.0;107;54;27.5;81.5;41;485;-1
2017/02/25;16:27:27;1488040047;6.0;25;9;7.0;107;54;27.5;81.5;41;488;-1
2017/02/25;16:27:37;1488040057;6.0;25;9;7.0;107;54;27.5;81.5;41;489;-1
2017/02/25;16:27:47;1488040067;6.0;25;9;6.0;107;54;27.5;81.5;41;490;-1
2017/02/25;16:27:57;1488040077;6.0;25;9;6.0;107;54;27.5;81.5;41;490;-1
2017/02/25;16:28:07;1488040087;6.0;25;9;6.0;107;54;27.5;81.5;41;490;-1
2017/02/25;16:28:17;1488040097;6.0;25;9;6.0;107;54;27.5;81.5;41;490;-1
2017/02/25;16:28:27;1488040107;5.0;21;7;5.0;107;54;27.5;81.4;39;490;-1
2017/02/25;16:28:37;1488040117;5.0;21;7;5.0;107;54;27.5;81.4;39;490;-1
2017/02/25;16:28:47;1488040127;6.0;25;9;6.0;107;54;27.5;81.4;39;490;-1
2017/02/25;16:28:57;1488040137;6.0;25;9;7.0;107;54;27.4;81.4;39;490;-1
2017/02/25;16:29:07;1488040147;6.0;25;9;7.0;107;54;27.4;81.4;39;490;-1
2017/02/25;16:29:17;1488040157;7.0;29;10;7.0;107;54;27.4;81.4;39;490;-1
2017/02/25;16:29:27;1488040167;7.0;29;10;7.0;107;54;27.5;81.4;39;490;-1
2017/02/25;16:29:37;1488040177;7.0;29;10;7.0;107;54;27.5;81.4;39;490;-1
2017/02/25;16:29:47;1488040187;7.0;29;10;7.0;107;54;27.5;81.4;39;490;-1
2017/02/25;16:29:57;1488040197;7.0;29;10;7.0;107;54;27.4;81.4;41;489;-1
2017/02/25;16:30:07;1488040207;6.0;25;9;6.0;107;54;27.4;81.4;41;489;-1
2017/02/25;16:30:17;1488040217;6.0;25;9;6.0;107;54;27.4;81.4;41;489;-1
2017/02/25;16:30:27;1488040227;5.0;21;7;5.0;107;54;27.4;81.4;41;488;-1
2017/02/25;16:30:37;1488040237;5.0;21;7;5.0;107;54;27.4;81.4;41;486;-1
2017/02/25;16:30:47;1488040247;6.0;25;9;6.0;107;54;27.4;81.4;41;486;-1
2017/02/25;16:36:03;1488040563;7.0;29;10;7.0;107;54;27.4;81.4;43;483;-1
2017/02/25;16:41:13;1488040873;5.0;21;7;5.0;107;54;27.2;81.0;40;493;-1
2017/02/25;16:46:23;1488041183;6.0;25;9;6.0;107;54;27.2;81.0;43;488;-1
2017/02/25;16:51:33;1488041493;5.0;21;7;5.0;107;54;27.1;80.8;40;498;-1
2017/02/25;16:56:43;1488041803;4.0;17;6;4.0;107;54;27.1;80.7;43;498;-1
2017/02/25;16:57:42;1488041862;5.0;21;7;5.0;107;54;27.1;80.8;42;498;-1
2017/02/25;16:57:52;1488041872;7.0;29;10;7.0;107;54;27.1;80.8;42;498;-1
2017/02/25;16:58:02;1488041882;7.0;29;10;7.0;107;54;27.1;80.8;42;497;-1
2017/02/25;16:58:12;1488041892;6.0;25;9;6.0;107;54;27.1;80.8;42;500;-1
2017/02/25;16:58:22;1488041902;6.0;25;9;6.0;107;54;27.1;80.8;42;502;-1
2017/02/25;16:58:32;1488041912;5.0;21;7;5.0;107;54;27.1;80.8;42;505;-1
2017/02/25;16:58:42;1488041922;5.0;21;7;5.0;107;54;27.1;80.8;42;505;-1
2017/02/25;16:58:52;1488041932;6.0;25;9;6.0;107;54;27.1;80.8;42;506;-1
2017/02/25;16:59:02;1488041942;6.0;25;9;6.0;107;54;27.1;80.8;42;506;-1
2017/02/25;16:59:12;1488041952;6.0;25;9;6.0;107;54;27.1;80.8;42;506;-1
2017/02/25;16:59:22;1488041962;6.0;25;9;6.0;107;54;27.1;80.9;40;506;-1
2017/02/25;16:59:32;1488041972;6.0;25;9;6.0;107;54;27.1;80.9;40;507;-1
2017/02/25;16:59:42;1488041982;5.0;21;7;5.0;107;54;27.1;80.9;40;507;-1
2017/02/25;16:59:52;1488041992;5.0;21;7;5.0;107;54;27.2;80.9;40;506;-1
2017/02/25;17:00:02;1488042002;5.0;21;7;5.0;107;54;27.2;80.9;40;508;-1
2017/02/25;17:00:12;1488042012;5.0;21;7;5.0;107;54;27.2;80.9;40;509;-1
2017/02/25;17:00:22;1488042022;5.0;21;7;5.0;107;54;27.2;80.9;40;509;-1
2017/02/25;17:00:32;1488042032;5.0;21;7;5.0;107;54;27.2;80.9;40;508;-1
2017/02/25;17:00:42;1488042042;5.0;21;7;5.0;107;54;27.2;80.9;40;508;-1
2017/02/25;17:00:52;1488042052;5.0;21;7;5.0;107;54;27.2;80.9;40;508;-1
2017/02/25;17:01:02;1488042062;5.0;21;7;5.0;107;54;27.1;80.8;40;508;-1
2017/02/25;17:01:12;1488042072;5.0;21;7;5.0;107;54;27.1;80.8;40;509;-1
2017/02/25;17:01:22;1488042082;4.0;17;6;4.0;107;54;27.1;80.8;40;511;-1
2017/02/25;17:01:32;1488042092;3.0;13;4;3.0;0;0;27.1;80.7;40;513;-1
2017/02/25;17:01:42;1488042102;2.0;8;3;2.0;0;0;27.1;80.7;40;516;-1
2017/02/25;17:01:52;1488042112;3.0;13;4;3.0;0;0;27.1;80.7;40;516;-1
2017/02/25;17:02:02;1488042122;3.0;13;4;3.0;0;0;27.0;80.5;40;516;-1
2017/02/25;17:02:12;1488042132;3.0;13;4;3.0;0;0;27.0;80.5;40;516;-1
2017/02/25;17:02:22;1488042142;4.0;17;6;4.0;0;0;27.0;80.5;40;517;-1
2017/02/25;17:02:32;1488042152;3.0;13;4;3.0;0;0;26.9;80.4;40;517;-1
2017/02/25;17:02:42;1488042162;3.0;13;4;3.0;0;0;26.9;80.4;40;517;-1
2017/02/25;17:02:52;1488042172;3.0;13;4;3.0;0;0;26.9;80.4;40;520;-1
2017/02/25;17:03:02;1488042182;3.0;13;4;3.0;0;0;26.9;80.3;40;523;-1
2017/02/25;17:03:12;1488042192;3.0;13;4;3.0;0;0;26.9;80.3;40;525;-1
2017/02/25;17:03:22;1488042202;4.0;17;6;4.0;0;0;26.9;80.3;40;526;-1
2017/02/25;17:03:32;1488042212;4.0;17;6;4.0;0;0;26.7;80.1;40;528;-1
2017/02/25;17:03:42;1488042222;4.0;17;6;4.0;0;0;26.7;80.1;40;528;-1
2017/02/25;17:03:52;1488042232;3.0;13;4;3.0;0;0;26.7;80.1;40;527;-1
2017/02/25;17:04:02;1488042242;3.0;13;4;3.0;0;0;26.7;80.0;40;527;-1
2017/02/25;17:04:12;1488042252;3.0;13;4;3.0;0;0;26.7;80.0;40;526;-1
2017/02/25;17:04:22;1488042262;3.0;13;4;3.0;0;0;26.7;80.0;40;524;-1
2017/02/25;17:04:32;1488042272;3.0;13;4;3.0;0;0;26.6;79.9;40;523;-1
2017/02/25;17:04:42;1488042282;4.0;17;6;4.0;0;0;26.6;79.9;40;522;-1
2017/02/25;17:04:52;1488042292;4.0;17;6;4.0;0;0;26.6;79.9;40;522;-1
2017/02/25;17:05:02;1488042302;5.0;21;7;5.0;0;0;26.6;79.9;40;522;-1
2017/02/25;17:05:12;1488042312;5.0;21;7;5.0;0;0;26.6;79.9;40;522;-1
2017/02/25;17:05:22;1488042322;5.0;21;7;5.0;0;0;26.6;79.9;44;521;-1
2017/02/25;17:05:32;1488042332;7.0;29;10;7.0;0;0;26.6;79.9;44;520;-1
2017/02/25;17:05:42;1488042342;11.0;46;16;12.0;0;0;26.6;79.9;44;517;-1
2017/02/25;17:05:52;1488042352;13.0;53;19;14.0;0;0;26.7;80.1;53;553;-1
2017/02/25;17:06:02;1488042362;14.0;55;20;15.0;0;0;26.7;80.1;53;875;-1
2017/02/25;17:06:12;1488042372;14.0;55;20;15.0;0;0;26.7;80.1;53;1223;-1
2017/02/25;17:06:22;1488042382;13.0;53;19;14.0;0;0;26.7;80.1;53;1697;-1
2017/02/25;17:06:32;1488042392;13.0;53;19;14.0;0;0;26.7;80.1;53;1786;-1
2017/02/25;17:06:42;1488042402;13.0;53;19;14.0;0;0;26.7;80.1;53;1604;-1
2017/02/25;17:06:52;1488042412;13.0;53;19;14.0;0;0;26.7;80.1;53;1352;-1
2017/02/25;17:07:02;1488042422;11.0;46;16;12.0;0;0;26.7;80.1;53;1023;-1
2017/02/25;17:07:12;1488042432;10.0;42;14;11.0;0;0;26.7;80.1;53;863;-1
2017/02/25;17:07:22;1488042442;8.0;33;11;8.0;0;0;26.7;80.1;53;684;-1
2017/02/25;17:07:32;1488042452;8.0;33;11;8.0;0;0;26.7;80.1;53;613;-1
2017/02/25;17:07:42;1488042462;7.0;29;10;7.0;0;0;27.4;81.4;39;542;-1
2017/02/25;17:07:52;1488042472;6.0;25;9;6.0;0;0;27.4;81.4;39;513;-1
2017/02/25;17:08:02;1488042482;6.0;25;9;6.0;0;0;27.4;81.4;39;478;-1
2017/02/25;17:08:12;1488042492;7.0;29;10;7.0;0;0;27.4;81.4;39;464;-1
2017/02/25;17:08:22;1488042502;8.0;33;11;8.0;0;0;27.6;81.7;41;458;-1
2017/02/25;17:08:32;1488042512;8.0;33;11;8.0;0;0;27.6;81.7;41;466;-1
2017/02/25;17:08:42;1488042522;8.0;33;11;8.0;0;0;27.6;81.7;41;466;-1
2017/02/25;17:08:52;1488042532;7.0;29;10;7.0;0;0;27.8;82.0;41;469;-1
2017/02/25;17:09:02;1488042542;9.0;38;13;10.0;0;0;27.8;82.0;41;471;-1
2017/02/25;17:09:12;1488042552;12.0;50;17;12.0;0;0;27.8;82.0;41;471;-1
2017/02/25;17:09:22;1488042562;14.0;55;20;14.0;0;0;28.0;82.4;37;470;-1
2017/02/25;17:09:32;1488042572;14.0;55;20;14.0;0;0;28.0;82.4;37;468;-1
2017/02/25;17:09:42;1488042582;13.0;53;19;14.0;0;0;28.0;82.4;37;466;-1
2017/02/25;17:09:52;1488042592;13.0;53;19;14.0;107;54;28.1;82.6;35;463;-1
2017/02/25;17:10:02;1488042602;13.0;53;19;14.0;107;54;28.1;82.6;35;463;-1
2017/02/25;17:10:12;1488042612;13.0;53;19;13.0;107;54;28.1;82.6;35;461;-1
2017/02/25;17:10:22;1488042622;13.0;53;19;13.0;107;54;28.2;82.7;35;461;-1
2017/02/25;17:10:32;1488042632;14.0;55;20;14.0;107;54;28.2;82.7;35;461;-1
2017/02/25;17:10:42;1488042642;13.0;53;19;13.0;107;54;28.2;82.7;35;461;-1
2017/02/25;17:10:52;1488042652;12.0;50;17;12.0;107;54;28.3;82.9;38;465;-1
2017/02/25;17:11:02;1488042662;9.0;38;13;9.0;107;54;28.3;82.9;38;468;-1
2017/02/25;17:11:12;1488042672;7.0;29;10;7.0;107;54;28.3;82.9;38;472;-1
2017/02/25;17:11:22;1488042682;6.0;25;9;6.0;107;54;28.4;83.1;39;476;-1
2017/02/25;17:11:32;1488042692;6.0;25;9;6.0;107;54;28.4;83.1;39;481;-1
2017/02/25;17:11:42;1488042702;5.0;21;7;5.0;107;54;28.4;83.1;39;484;-1
2017/02/25;17:11:52;1488042712;5.0;21;7;5.0;107;54;28.3;82.9;37;488;-1
2017/02/25;17:12:02;1488042722;4.0;17;6;5.0;107;54;28.3;82.9;37;490;-1
2017/02/25;17:12:12;1488042732;5.0;21;7;5.0;107;54;28.3;82.9;37;495;-1
2017/02/25;17:12:22;1488042742;5.0;21;7;5.0;107;54;28.1;82.6;37;496;-1
2017/02/25;17:12:32;1488042752;6.0;25;9;6.0;107;54;28.1;82.6;37;499;-1
2017/02/25;17:12:42;1488042762;5.0;21;7;5.0;107;54;28.1;82.6;37;501;-1
2017/02/25;17:12:52;1488042772;5.0;21;7;5.0;107;54;27.9;82.2;37;503;-1
2017/02/25;17:13:02;1488042782;5.0;21;7;5.0;107;54;27.9;82.2;37;503;-1
2017/02/25;17:13:12;1488042792;6.0;25;9;6.0;107;54;27.9;82.2;37;503;-1
2017/02/25;17:13:22;1488042802;6.0;25;9;6.0;107;54;27.7;81.8;37;503;-1
2017/02/25;17:13:32;1488042812;5.0;21;7;6.0;107;54;27.7;81.8;37;504;-1
2017/02/25;17:13:42;1488042822;5.0;21;7;6.0;107;54;27.7;81.8;37;505;-1
2017/02/25;17:13:52;1488042832;5.0;21;7;6.0;107;54;27.4;81.4;37;506;-1
2017/02/25;17:14:02;1488042842;5.0;21;7;5.0;107;54;27.4;81.4;37;508;-1
2017/02/25;17:14:12;1488042852;5.0;21;7;5.0;107;54;27.4;81.4;37;510;-1
2017/02/25;17:14:22;1488042862;5.0;21;7;5.0;107;54;27.2;81.0;38;513;-1
2017/02/25;17:14:32;1488042872;5.0;21;7;5.0;107;54;27.2;81.0;38;513;-1
2017/02/25;17:14:42;1488042882;6.0;25;9;6.0;107;54;27.2;81.0;38;515;-1
2017/02/25;17:14:52;1488042892;6.0;25;9;6.0;107;54;27.1;80.7;39;517;-1
2017/02/25;17:15:02;1488042902;5.0;21;7;5.0;107;54;27.1;80.7;39;518;-1
2017/02/25;17:15:12;1488042912;4.0;17;6;4.0;107;54;27.1;80.7;39;519;-1
2017/02/25;17:15:22;1488042922;4.0;17;6;4.0;107;54;27.0;80.6;39;520;-1
2017/02/25;17:15:32;1488042932;5.0;21;7;5.0;107;54;27.0;80.6;39;520;-1
2017/02/25;17:15:42;1488042942;5.0;21;7;5.0;107;54;27.0;80.6;39;521;-1
2017/02/25;17:15:52;1488042952;5.0;21;7;5.0;107;54;26.9;80.5;40;521;-1
2017/02/25;17:16:02;1488042962;4.0;17;6;4.0;107;54;26.9;80.5;40;520;-1
2017/02/25;17:16:12;1488042972;4.0;17;6;4.0;107;54;26.9;80.5;40;521;-1
2017/02/25;17:16:22;1488042982;4.0;17;6;4.0;107;54;26.9;80.4;42;520;-1
2017/02/25;17:16:32;1488042992;5.0;21;7;5.0;107;54;26.9;80.4;42;521;-1
