Date;Time;Timestamp;PM2_5(ug/m3);AQI(US);AQI(CN);PM10(ug/m3);Outdoor AQI(US);Outdoor AQI(CN);Temperature(C);Temperature(F);Humidity(%RH);CO2(ppm);VOC(ppb)
2017/03/01;00:02:40;1488326560;7.0;29;10;7.0;0;0;25.1;77.1;53;606;-1
2017/03/01;00:17:50;1488327470;7.0;29;10;7.0;154;83;25.0;77.1;51;614;-1
2017/03/01;00:33:00;1488328380;4.0;17;6;4.0;154;83;24.9;76.9;51;619;-1
2017/03/01;00:48:10;1488329290;4.0;17;6;4.0;154;83;24.9;76.9;57;618;-1
2017/03/01;01:03:20;1488330200;4.0;17;6;4.0;0;0;24.9;76.8;54;623;-1
2017/03/01;01:18:30;1488331110;4.0;17;6;4.0;155;86;24.8;76.6;53;617;-1
2017/03/01;01:18:46;1488331126;4.0;17;6;4.0;155;86;24.8;76.6;53;618;-1
2017/03/01;01:18:56;1488331136;4.0;17;6;4.0;155;86;24.8;76.6;53;618;-1
2017/03/01;01:19:06;1488331146;5.0;21;7;5.0;155;86;24.8;76.6;54;618;-1
2017/03/01;01:34:17;1488332057;4.0;17;6;4.0;155;86;24.8;76.6;51;619;-1
2017/03/01;01:49:27;1488332967;3.0;13;4;3.0;155;86;24.7;76.5;57;613;-1
2017/03/01;02:04:37;1488333877;4.0;17;6;4.0;0;0;24.7;76.4;55;608;-1
2017/03/01;02:19:47;1488334787;5.0;21;7;5.0;0;0;24.6;76.3;51;596;-1
2017/03/01;02:34:57;1488335697;4.0;17;6;4.0;0;0;24.6;76.2;56;591;-1
2017/03/01;02:50:07;1488336607;6.0;25;9;6.0;0;0;24.5;76.1;53;581;-1
2017/03/01;03:05:17;1488337517;5.0;21;7;5.0;0;0;24.5;76.0;56;576;-1
2017/03/01;03:20:27;1488338427;5.0;21;7;5.0;0;0;24.4;75.9;53;567;-1
2017/03/01;03:35:37;1488339337;5.0;21;7;5.0;0;0;24.4;75.8;56;566;-1
2017/03/01;03:50:47;1488340247;4.0;17;6;4.0;0;0;24.3;75.7;53;558;-1
2017/03/01;04:05:57;1488341157;5.0;21;7;5.0;0;0;24.2;75.6;56;561;-1
2017/03/01;04:21:07;1488342067;5.0;21;7;5.0;0;0;24.1;75.4;52;550;-1
2017/03/01;04:36:17;1488342977;4.0;17;6;4.0;0;0;24.1;75.4;56;544;-1
2017/03/01;04:51:27;1488343887;5.0;21;7;5.0;0;0;24.1;75.3;54;542;-1
2017/03/01;05:06:37;1488344797;5.0;21;7;5.0;0;0;24.0;75.2;54;542;-1
2017/03/01;05:21:47;1488345707;5.0;21;7;5.0;0;0;23.9;75.1;56;545;-1
2017/03/01;05:36:57;1488346617;4.0;17;6;4.0;0;0;23.9;75.1;56;545;-1
2017/03/01;05:52:07;1488347527;5.0;21;7;5.0;0;0;23.9;75.1;52;538;-1
2017/03/01;06:07:17;1488348437;6.0;25;9;6.0;0;0;23.9;74.9;53;539;-1
2017/03/01;06:22:27;1488349347;5.0;21;7;5.0;0;0;23.8;74.9;55;544;-1
2017/03/01;06:33:04;1488349984;3.0;13;4;3.0;0;0;23.8;74.9;53;557;-1
2017/03/01;06:33:14;1488349994;5.0;21;7;5.0;0;0;23.8;74.9;53;561;-1
2017/03/01;06:33:24;1488350004;5.0;21;7;5.0;0;0;23.8;74.9;54;571;-1
2017/03/01;06:33:34;1488350014;5.0;21;7;5.0;0;0;23.8;74.9;54;584;-1
2017/03/01;06:45:10;1488350710;4.0;17;6;4.0;0;0;23.9;75.0;54;605;-1
2017/03/01;06:45:20;1488350720;5.0;21;7;5.0;0;0;23.9;75.0;54;605;-1
2017/03/01;06:45:30;1488350730;4.0;17;6;4.0;0;0;23.8;74.9;54;604;-1
2017/03/01;06:45:40;1488350740;4.0;17;6;4.0;0;0;23.8;74.9;54;604;-1
2017/03/01;06:45:50;1488350750;4.0;17;6;4.0;0;0;23.8;74.9;54;601;-1
2017/03/01;06:46:00;1488350760;3.0;13;4;3.0;0;0;23.8;74.9;54;598;-1
2017/03/01;06:46:10;1488350770;5.0;21;7;5.0;0;0;23.8;74.9;54;596;-1
2017/03/01;06:46:20;1488350780;5.0;21;7;5.0;0;0;23.8;74.9;54;592;-1
2017/03/01;06:46:30;1488350790;6.0;25;9;6.0;0;0;23.8;74.9;54;591;-1
2017/03/01;06:46:40;1488350800;5.0;21;7;5.0;0;0;23.8;74.9;54;589;-1
2017/03/01;06:46:50;1488350810;5.0;21;7;5.0;0;0;23.8;74.9;54;587;-1
2017/03/01;06:47:00;1488350820;5.0;21;7;5.0;0;0;23.8;74.9;54;584;-1
2017/03/01;06:47:10;1488350830;4.0;17;6;4.0;0;0;23.8;74.9;54;582;-1
2017/03/01;06:47:20;1488350840;4.0;17;6;4.0;0;0;23.8;74.9;54;580;-1
2017/03/01;06:47:30;1488350850;5.0;21;7;5.0;0;0;23.9;75.0;54;578;-1
2017/03/01;06:47:40;1488350860;5.0;21;7;5.0;0;0;23.9;75.0;54;576;-1
2017/03/01;06:47:50;1488350870;5.0;21;7;5.0;0;0;23.9;75.0;54;574;-1
2017/03/01;06:48:00;1488350880;4.0;17;6;4.0;0;0;23.9;75.0;54;570;-1
2017/03/01;06:48:10;1488350890;4.0;17;6;4.0;0;0;23.9;75.0;54;569;-1
2017/03/01;06:48:20;1488350900;4.0;17;6;4.0;0;0;23.9;75.0;54;568;-1
2017/03/01;06:48:30;1488350910;5.0;21;7;5.0;0;0;23.9;75.0;54;566;-1
2017/03/01;06:48:40;1488350920;4.0;17;6;4.0;0;0;23.9;75.0;54;566;-1
2017/03/01;06:48:50;1488350930;5.0;21;7;5.0;0;0;23.9;75.0;54;565;-1
2017/03/01;06:49:00;1488350940;5.0;21;7;5.0;0;0;23.9;75.1;54;565;-1
2017/03/01;06:49:10;1488350950;5.0;21;7;5.0;0;0;23.9;75.1;54;562;-1
2017/03/01;06:49:20;1488350960;5.0;21;7;5.0;0;0;23.9;75.1;54;561;-1
2017/03/01;06:49:30;1488350970;5.0;21;7;5.0;0;0;23.9;75.1;54;561;-1
2017/03/01;06:49:40;1488350980;5.0;21;7;5.0;0;0;23.9;75.1;54;560;-1
2017/03/01;06:49:50;1488350990;5.0;21;7;5.0;0;0;23.9;75.1;54;557;-1
2017/03/01;06:50:00;1488351000;5.0;21;7;5.0;0;0;24.0;75.2;54;555;-1
2017/03/01;06:50:10;1488351010;5.0;21;7;5.0;0;0;24.0;75.2;54;553;-1
2017/03/01;06:50:20;1488351020;5.0;21;7;5.0;0;0;24.0;75.2;54;552;-1
2017/03/01;06:50:30;1488351030;5.0;21;7;5.0;0;0;24.0;75.3;54;551;-1
2017/03/01;06:50:40;1488351040;5.0;21;7;5.0;0;0;24.0;75.3;54;550;-1
2017/03/01;06:50:50;1488351050;5.0;21;7;5.0;0;0;24.0;75.3;54;548;-1
2017/03/01;06:51:00;1488351060;5.0;21;7;5.0;0;0;24.1;75.3;54;548;-1
2017/03/01;06:51:10;1488351070;5.0;21;7;5.0;0;0;24.1;75.3;54;547;-1
2017/03/01;06:51:20;1488351080;6.0;25;9;6.0;0;0;24.1;75.3;54;545;-1
2017/03/01;06:51:30;1488351090;5.0;21;7;5.0;0;0;24.1;75.4;54;543;-1
2017/03/01;06:51:40;1488351100;6.0;25;9;6.0;0;0;24.1;75.4;54;541;-1
2017/03/01;06:51:50;1488351110;6.0;25;9;6.0;0;0;24.1;75.4;54;540;-1
2017/03/01;06:52:00;1488351120;6.0;25;9;6.0;0;0;24.2;75.5;54;539;-1
2017/03/01;06:52:10;1488351130;6.0;25;9;6.0;0;0;24.2;75.5;54;538;-1
2017/03/01;06:52:20;1488351140;6.0;25;9;6.0;0;0;24.2;75.5;54;537;-1
2017/03/01;06:52:30;1488351150;5.0;21;7;5.0;0;0;24.2;75.5;54;537;-1
2017/03/01;06:52:40;1488351160;5.0;21;7;5.0;0;0;24.2;75.5;54;535;-1
2017/03/01;06:52:50;1488351170;5.0;21;7;5.0;0;0;24.2;75.5;54;535;-1
2017/03/01;06:53:00;1488351180;6.0;25;9;6.0;0;0;24.2;75.6;54;534;-1
2017/03/01;06:53:10;1488351190;5.0;21;7;5.0;0;0;24.2;75.6;54;533;-1
2017/03/01;06:53:20;1488351200;6.0;25;9;6.0;0;0;24.2;75.6;54;533;-1
2017/03/01;06:53:30;1488351210;6.0;25;9;6.0;0;0;24.2;75.6;54;533;-1
2017/03/01;06:53:40;1488351220;6.0;25;9;6.0;0;0;24.2;75.6;54;531;-1
2017/03/01;06:53:50;1488351230;5.0;21;7;5.0;0;0;24.2;75.6;54;530;-1
2017/03/01;06:54:00;1488351240;5.0;21;7;5.0;0;0;24.3;75.7;54;530;-1
2017/03/01;06:54:10;1488351250;5.0;21;7;5.0;0;0;24.3;75.7;54;531;-1
2017/03/01;06:54:20;1488351260;5.0;21;7;5.0;0;0;24.3;75.7;54;530;-1
2017/03/01;06:54:30;1488351270;5.0;21;7;5.0;0;0;24.3;75.8;54;531;-1
2017/03/01;06:54:40;1488351280;5.0;21;7;5.0;0;0;24.3;75.8;54;530;-1
2017/03/01;06:54:50;1488351290;5.0;21;7;5.0;0;0;24.3;75.8;54;530;-1
2017/03/01;06:59:23;1488351563;7.0;29;10;7.0;0;0;24.5;76.1;54;522;-1
2017/03/01;06:59:33;1488351573;7.0;29;10;7.0;0;0;24.5;76.1;54;524;-1
2017/03/01;06:59:43;1488351583;6.0;25;9;6.0;0;0;24.5;76.1;53;525;-1
2017/03/01;06:59:53;1488351593;5.0;21;7;6.0;0;0;24.5;76.1;53;529;-1
2017/03/01;07:00:03;1488351603;5.0;21;7;6.0;0;0;24.5;76.1;53;530;-1
2017/03/01;07:00:13;1488351613;5.0;21;7;5.0;0;0;24.5;76.1;53;533;-1
2017/03/01;07:00:23;1488351623;5.0;21;7;5.0;0;0;24.5;76.1;53;533;-1
2017/03/01;07:00:33;1488351633;5.0;21;7;5.0;0;0;24.5;76.1;53;532;-1
2017/03/01;07:00:43;1488351643;6.0;25;9;6.0;0;0;24.5;76.2;53;531;-1
2017/03/01;07:00:53;1488351653;6.0;25;9;6.0;0;0;24.5;76.2;53;531;-1
2017/03/01;07:01:03;1488351663;6.0;25;9;7.0;0;0;24.5;76.2;53;530;-1
2017/03/01;07:01:13;1488351673;6.0;25;9;6.0;0;0;24.6;76.2;53;530;-1
2017/03/01;07:01:23;1488351683;6.0;25;9;6.0;0;0;24.6;76.2;53;529;-1
2017/03/01;07:01:33;1488351693;6.0;25;9;6.0;0;0;24.6;76.2;53;529;-1
2017/03/01;07:01:43;1488351703;5.0;21;7;5.0;0;0;24.6;76.2;53;528;-1
2017/03/01;07:01:53;1488351713;5.0;21;7;5.0;0;0;24.6;76.2;53;527;-1
2017/03/01;07:02:03;1488351723;6.0;25;9;6.0;0;0;24.6;76.2;53;527;-1
2017/03/01;07:02:13;1488351733;5.0;21;7;5.0;0;0;24.6;76.3;53;526;-1
2017/03/01;07:02:23;1488351743;6.0;25;9;6.0;0;0;24.6;76.3;53;526;-1
2017/03/01;07:02:33;1488351753;5.0;21;7;5.0;0;0;24.6;76.3;53;525;-1
2017/03/01;07:02:43;1488351763;6.0;25;9;6.0;0;0;24.6;76.3;53;524;-1
2017/03/01;07:02:53;1488351773;5.0;21;7;5.0;0;0;24.6;76.3;53;523;-1
2017/03/01;07:03:03;1488351783;6.0;25;9;6.0;0;0;24.6;76.3;53;523;-1
2017/03/01;07:03:13;1488351793;6.0;25;9;6.0;0;0;24.6;76.4;53;523;-1
2017/03/01;07:03:23;1488351803;6.0;25;9;6.0;0;0;24.6;76.4;53;523;-1
2017/03/01;07:03:33;1488351813;6.0;25;9;6.0;0;0;24.6;76.4;53;522;-1
2017/03/01;07:03:43;1488351823;6.0;25;9;6.0;0;0;24.7;76.4;53;521;-1
2017/03/01;07:03:53;1488351833;7.0;29;10;7.0;0;0;24.7;76.4;53;521;-1
2017/03/01;07:04:03;1488351843;6.0;25;9;6.0;0;0;24.7;76.4;53;520;-1
2017/03/01;07:04:13;1488351853;5.0;21;7;5.0;0;0;24.7;76.4;53;520;-1
2017/03/01;07:04:23;1488351863;5.0;21;7;5.0;0;0;24.7;76.4;53;520;-1
2017/03/01;07:04:33;1488351873;6.0;25;9;7.0;0;0;24.7;76.4;53;519;-1
2017/03/01;07:04:43;1488351883;6.0;25;9;6.0;0;0;24.7;76.5;53;519;-1
2017/03/01;07:04:53;1488351893;6.0;25;9;6.0;0;0;24.7;76.5;53;519;-1
2017/03/01;07:05:03;1488351903;6.0;25;9;6.0;0;0;24.7;76.5;53;519;-1
2017/03/01;07:05:13;1488351913;6.0;25;9;6.0;0;0;24.7;76.5;53;519;-1
2017/03/01;07:05:23;1488351923;6.0;25;9;7.0;0;0;24.7;76.5;53;519;-1
2017/03/01;07:05:33;1488351933;6.0;25;9;7.0;0;0;24.7;76.5;53;518;-1
2017/03/01;07:05:43;1488351943;6.0;25;9;6.0;0;0;24.8;76.6;53;518;-1
2017/03/01;07:05:53;1488351953;6.0;25;9;6.0;0;0;24.8;76.6;53;518;-1
2017/03/01;07:06:03;1488351963;6.0;25;9;6.0;0;0;24.8;76.6;53;517;-1
2017/03/01;07:06:13;1488351973;6.0;25;9;6.0;0;0;24.8;76.6;53;517;-1
2017/03/01;07:06:23;1488351983;6.0;25;9;6.0;0;0;24.8;76.6;53;516;-1
2017/03/01;07:06:33;1488351993;7.0;29;10;7.0;0;0;24.8;76.6;53;516;-1
2017/03/01;07:06:43;1488352003;6.0;25;9;6.0;0;0;24.8;76.7;53;516;-1
2017/03/01;07:06:53;1488352013;7.0;29;10;7.0;0;0;24.8;76.7;53;516;-1
2017/03/01;07:07:03;1488352023;6.0;25;9;6.0;0;0;24.8;76.7;53;516;-1
2017/03/01;07:07:13;1488352033;6.0;25;9;6.0;0;0;24.8;76.7;52;515;-1
2017/03/01;07:07:23;1488352043;5.0;21;7;5.0;0;0;24.8;76.7;52;514;-1
2017/03/01;07:07:33;1488352053;6.0;25;9;6.0;0;0;24.8;76.7;52;512;-1
2017/03/01;07:07:43;1488352063;6.0;25;9;6.0;0;0;24.9;76.7;52;512;-1
2017/03/01;07:07:53;1488352073;6.0;25;9;6.0;0;0;24.9;76.7;52;513;-1
2017/03/01;07:08:03;1488352083;5.0;21;7;5.0;0;0;24.9;76.7;52;512;-1
2017/03/01;07:08:13;1488352093;5.0;21;7;5.0;0;0;24.9;76.8;52;512;-1
2017/03/01;07:08:23;1488352103;4.0;17;6;4.0;0;0;24.9;76.8;52;512;-1
2017/03/01;07:08:33;1488352113;6.0;25;9;6.0;0;0;24.9;76.8;52;512;-1
2017/03/01;07:08:43;1488352123;6.0;25;9;6.0;0;0;24.9;76.8;52;512;-1
2017/03/01;07:08:53;1488352133;7.0;29;10;7.0;0;0;24.9;76.8;52;511;-1
2017/03/01;07:09:03;1488352143;6.0;25;9;6.0;0;0;24.9;76.8;52;510;-1
2017/03/01;07:14:23;1488352463;7.0;29;10;7.0;149;75;25.0;76.9;52;506;-1
2017/03/01;07:19:33;1488352773;6.0;25;9;6.0;149;75;25.0;77.0;52;505;-1
2017/03/01;07:24:43;1488353083;6.0;25;9;6.0;149;75;25.0;77.0;52;502;-1
2017/03/01;07:26:16;1488353176;6.0;25;9;7.0;149;75;25.0;77.0;52;503;-1
2017/03/01;07:26:26;1488353186;8.0;33;11;9.0;149;75;25.0;77.0;52;507;-1
2017/03/01;07:26:36;1488353196;9.0;38;13;9.0;149;75;25.0;77.0;52;511;-1
2017/03/01;07:26:46;1488353206;9.0;38;13;9.0;149;75;25.0;77.0;52;517;-1
2017/03/01;07:26:56;1488353216;10.0;42;14;10.0;149;75;25.0;77.0;52;536;-1
2017/03/01;07:27:06;1488353226;10.0;42;14;10.0;149;75;25.0;77.0;52;539;-1
2017/03/01;07:27:16;1488353236;9.0;38;13;9.0;149;75;25.0;77.0;52;540;-1
2017/03/01;07:27:26;1488353246;7.0;29;10;7.0;149;75;25.0;77.0;52;541;-1
2017/03/01;07:27:36;1488353256;7.0;29;10;7.0;149;75;25.0;77.0;52;541;-1
2017/03/01;07:27:46;1488353266;7.0;29;10;7.0;149;75;25.0;77.0;52;541;-1
2017/03/01;07:27:56;1488353276;7.0;29;10;7.0;149;75;25.0;77.0;52;542;-1
2017/03/01;07:28:06;1488353286;6.0;25;9;6.0;149;75;25.0;77.0;52;541;-1
2017/03/01;07:28:16;1488353296;5.0;21;7;5.0;149;75;25.0;77.1;52;541;-1
2017/03/01;07:28:26;1488353306;5.0;21;7;5.0;149;75;25.0;77.1;52;541;-1
2017/03/01;07:28:36;1488353316;5.0;21;7;5.0;149;75;25.0;77.1;52;540;-1
2017/03/01;07:28:46;1488353326;6.0;25;9;6.0;149;75;25.0;77.1;52;541;-1
2017/03/01;07:28:56;1488353336;5.0;21;7;5.0;149;75;25.0;77.1;52;540;-1
2017/03/01;07:29:06;1488353346;6.0;25;9;6.0;149;75;25.0;77.1;52;540;-1
2017/03/01;07:29:16;1488353356;6.0;25;9;6.0;149;75;25.1;77.2;52;541;-1
2017/03/01;07:29:26;1488353366;6.0;25;9;6.0;149;75;25.1;77.2;52;541;-1
2017/03/01;07:29:36;1488353376;6.0;25;9;6.0;149;75;25.1;77.2;52;546;-1
2017/03/01;07:29:46;1488353386;6.0;25;9;6.0;149;75;25.1;77.3;52;553;-1
2017/03/01;07:29:56;1488353396;6.0;25;9;6.0;149;75;25.1;77.3;52;562;-1
2017/03/01;07:30:06;1488353406;6.0;25;9;6.0;149;75;25.1;77.3;52;566;-1
2017/03/01;07:30:16;1488353416;6.0;25;9;7.0;149;75;25.2;77.3;51;567;-1
2017/03/01;07:30:26;1488353426;6.0;25;9;7.0;149;75;25.2;77.3;51;566;-1
2017/03/01;07:30:36;1488353436;6.0;25;9;7.0;149;75;25.2;77.3;51;563;-1
2017/03/01;07:30:46;1488353446;6.0;25;9;6.0;149;75;25.2;77.4;51;560;-1
2017/03/01;07:30:56;1488353456;6.0;25;9;6.0;149;75;25.2;77.4;51;558;-1
2017/03/01;07:31:06;1488353466;6.0;25;9;6.0;149;75;25.2;77.4;51;557;-1
2017/03/01;07:31:16;1488353476;6.0;25;9;6.0;149;75;25.2;77.4;51;554;-1
2017/03/01;07:31:26;1488353486;7.0;29;10;7.0;149;75;25.2;77.4;51;551;-1
2017/03/01;07:31:36;1488353496;7.0;29;10;7.0;149;75;25.2;77.4;51;550;-1
2017/03/01;07:31:46;1488353506;6.0;25;9;6.0;149;75;25.3;77.5;51;549;-1
2017/03/01;07:31:56;1488353516;5.0;21;7;5.0;149;75;25.3;77.5;51;547;-1
2017/03/01;07:32:06;1488353526;5.0;21;7;5.0;149;75;25.3;77.5;51;546;-1
2017/03/01;07:32:16;1488353536;5.0;21;7;5.0;149;75;25.3;77.6;51;544;-1
2017/03/01;07:32:26;1488353546;5.0;21;7;5.0;149;75;25.3;77.6;51;544;-1
2017/03/01;07:32:36;1488353556;5.0;21;7;5.0;149;75;25.3;77.6;51;544;-1
2017/03/01;07:32:46;1488353566;5.0;21;7;5.0;149;75;25.4;77.7;51;544;-1
2017/03/01;07:32:56;1488353576;5.0;21;7;5.0;149;75;25.4;77.7;51;543;-1
2017/03/01;07:33:06;1488353586;6.0;25;9;6.0;149;75;25.4;77.7;51;543;-1
2017/03/01;07:33:16;1488353596;6.0;25;9;6.0;149;75;25.4;77.8;51;542;-1
2017/03/01;07:33:26;1488353606;6.0;25;9;6.0;149;75;25.4;77.8;51;541;-1
2017/03/01;07:33:36;1488353616;6.0;25;9;6.0;149;75;25.4;77.8;51;540;-1
2017/03/01;07:33:46;1488353626;6.0;25;9;6.0;149;75;25.5;77.8;51;540;-1
2017/03/01;07:33:56;1488353636;6.0;25;9;6.0;149;75;25.5;77.8;51;538;-1
2017/03/01;07:34:06;1488353646;6.0;25;9;6.0;149;75;25.5;77.8;51;536;-1
2017/03/01;07:34:16;1488353656;7.0;29;10;7.0;149;75;25.5;77.8;51;537;-1
2017/03/01;07:34:26;1488353666;6.0;25;9;6.0;149;75;25.5;77.8;51;537;-1
2017/03/01;07:34:36;1488353676;6.0;25;9;6.0;149;75;25.5;77.8;51;539;-1
2017/03/01;07:34:46;1488353686;5.0;21;7;5.0;149;75;25.5;77.9;51;539;-1
2017/03/01;07:34:56;1488353696;6.0;25;9;6.0;149;75;25.5;77.9;51;539;-1
2017/03/01;07:35:06;1488353706;6.0;25;9;6.0;149;75;25.5;77.9;51;538;-1
2017/03/01;07:35:16;1488353716;5.0;21;7;5.0;149;75;25.5;77.9;50;537;-1
2017/03/01;07:35:26;1488353726;5.0;21;7;5.0;149;75;25.5;77.9;50;537;-1
2017/03/01;07:35:36;1488353736;6.0;25;9;6.0;149;75;25.5;77.9;50;536;-1
2017/03/01;07:35:46;1488353746;7.0;29;10;7.0;149;75;25.6;78.0;50;536;-1
2017/03/01;07:35:56;1488353756;6.0;25;9;6.0;149;75;25.6;78.0;50;536;-1
2017/03/01;07:36:06;1488353766;7.0;29;10;7.0;149;75;25.6;78.0;50;536;-1
2017/03/01;07:41:25;1488354085;6.0;25;9;6.0;149;75;25.6;78.2;50;537;-1
2017/03/01;07:43:49;1488354229;6.0;25;9;6.0;149;75;25.7;78.2;50;541;-1
2017/03/01;07:43:59;1488354239;5.0;21;7;5.0;149;75;25.7;78.2;50;541;-1
2017/03/01;07:44:09;1488354249;6.0;25;9;6.0;149;75;25.7;78.2;51;585;-1
2017/03/01;07:44:19;1488354259;7.0;29;10;7.0;149;75;25.7;78.2;51;779;-1
2017/03/01;07:44:29;1488354269;7.0;29;10;7.0;149;75;25.7;78.2;51;895;-1
2017/03/01;07:44:39;1488354279;7.0;29;10;7.0;149;75;25.7;78.2;50;886;-1
2017/03/01;07:44:49;1488354289;6.0;25;9;6.0;149;75;25.7;78.2;50;801;-1
2017/03/01;07:44:59;1488354299;6.0;25;9;6.0;149;75;25.7;78.2;50;741;-1
2017/03/01;07:45:09;1488354309;5.0;21;7;5.0;149;75;25.7;78.2;50;665;-1
2017/03/01;07:45:19;1488354319;5.0;21;7;5.0;149;75;25.7;78.2;50;639;-1
2017/03/01;07:45:29;1488354329;6.0;25;9;6.0;149;75;25.7;78.2;50;606;-1
2017/03/01;07:45:39;1488354339;6.0;25;9;7.0;149;75;25.7;78.2;50;591;-1
2017/03/01;07:45:49;1488354349;6.0;25;9;7.0;149;75;25.7;78.2;50;576;-1
2017/03/01;07:45:59;1488354359;6.0;25;9;6.0;149;75;25.7;78.2;50;575;-1
2017/03/01;07:46:09;1488354369;5.0;21;7;5.0;149;75;25.7;78.2;50;571;-1
2017/03/01;07:46:19;1488354379;6.0;25;9;6.0;149;75;25.7;78.2;50;571;-1
2017/03/01;07:46:29;1488354389;6.0;25;9;7.0;149;75;25.7;78.2;50;565;-1
2017/03/01;07:46:39;1488354399;6.0;25;9;6.0;149;75;25.7;78.3;50;564;-1
2017/03/01;07:46:49;1488354409;6.0;25;9;6.0;149;75;25.7;78.3;50;564;-1
2017/03/01;07:46:59;1488354419;6.0;25;9;6.0;149;75;25.7;78.3;50;564;-1
2017/03/01;07:47:09;1488354429;6.0;25;9;6.0;149;75;25.7;78.3;50;566;-1
2017/03/01;07:47:19;1488354439;5.0;21;7;5.0;149;75;25.7;78.3;50;565;-1
2017/03/01;07:47:29;1488354449;5.0;21;7;5.0;149;75;25.7;78.3;50;566;-1
2017/03/01;07:47:39;1488354459;6.0;25;9;6.0;149;75;25.7;78.3;50;567;-1
2017/03/01;07:47:49;1488354469;6.0;25;9;6.0;149;75;25.7;78.3;50;568;-1
2017/03/01;07:47:59;1488354479;6.0;25;9;6.0;149;75;25.7;78.3;50;568;-1
2017/03/01;07:48:09;1488354489;6.0;25;9;6.0;149;75;25.8;78.4;50;568;-1
2017/03/01;07:48:19;1488354499;6.0;25;9;6.0;149;75;25.8;78.4;50;568;-1
2017/03/01;07:48:29;1488354509;5.0;21;7;5.0;149;75;25.8;78.4;50;567;-1
2017/03/01;07:48:39;1488354519;5.0;21;7;5.0;149;75;25.8;78.4;50;567;-1
2017/03/01;07:48:49;1488354529;5.0;21;7;5.0;149;75;25.8;78.4;50;567;-1
2017/03/01;07:48:59;1488354539;5.0;21;7;5.0;149;75;25.8;78.4;50;567;-1
2017/03/01;07:49:09;1488354549;6.0;25;9;6.0;149;75;25.8;78.4;50;568;-1
2017/03/01;07:49:19;1488354559;7.0;29;10;7.0;149;75;25.8;78.4;50;568;-1
2017/03/01;07:49:29;1488354569;7.0;29;10;7.0;149;75;25.8;78.4;50;568;-1
2017/03/01;07:49:39;1488354579;7.0;29;10;7.0;149;75;25.8;78.4;50;568;-1
2017/03/01;07:49:49;1488354589;6.0;25;9;6.0;149;75;25.8;78.4;50;568;-1
2017/03/01;07:49:59;1488354599;6.0;25;9;6.0;149;75;25.8;78.4;50;567;-1
2017/03/01;07:50:09;1488354609;5.0;21;7;5.0;149;75;25.8;78.4;50;566;-1
2017/03/01;07:50:19;1488354619;6.0;25;9;6.0;149;75;25.8;78.4;50;566;-1
2017/03/01;07:50:29;1488354629;5.0;21;7;5.0;149;75;25.8;78.4;50;566;-1
2017/03/01;07:50:39;1488354639;6.0;25;9;6.0;149;75;25.8;78.5;50;566;-1
2017/03/01;07:50:49;1488354649;6.0;25;9;7.0;149;75;25.8;78.5;50;566;-1
2017/03/01;07:50:59;1488354659;7.0;29;10;7.0;149;75;25.8;78.5;50;566;-1
2017/03/01;07:51:09;1488354669;7.0;29;10;7.0;149;75;25.8;78.5;50;563;-1
2017/03/01;07:51:19;1488354679;6.0;25;9;6.0;149;75;25.8;78.5;50;564;-1
2017/03/01;07:51:29;1488354689;7.0;29;10;7.0;149;75;25.8;78.5;50;564;-1
2017/03/01;07:51:39;1488354699;6.0;25;9;6.0;149;75;25.8;78.5;50;564;-1
2017/03/01;07:51:49;1488354709;6.0;25;9;6.0;149;75;25.8;78.5;50;564;-1
2017/03/01;07:51:59;1488354719;5.0;21;7;6.0;149;75;25.8;78.5;50;563;-1
2017/03/01;07:52:09;1488354729;6.0;25;9;7.0;149;75;25.8;78.5;50;563;-1
2017/03/01;07:52:19;1488354739;6.0;25;9;6.0;149;75;25.8;78.5;50;564;-1
2017/03/01;07:52:29;1488354749;7.0;29;10;7.0;149;75;25.8;78.5;50;563;-1
2017/03/01;07:52:39;1488354759;6.0;25;9;6.0;149;75;25.9;78.6;50;563;-1
2017/03/01;07:52:49;1488354769;6.0;25;9;6.0;149;75;25.9;78.6;50;562;-1
2017/03/01;07:52:59;1488354779;6.0;25;9;6.0;149;75;25.9;78.6;50;562;-1
2017/03/01;07:53:09;1488354789;8.0;33;11;8.0;149;75;25.9;78.6;50;562;-1
2017/03/01;07:53:19;1488354799;7.0;29;10;7.0;149;75;25.9;78.6;50;562;-1
2017/03/01;07:53:29;1488354809;7.0;29;10;7.0;149;75;25.9;78.6;50;562;-1
2017/03/01;07:58:49;1488355129;7.0;29;10;7.0;149;75;25.9;78.7;50;557;-1
2017/03/01;08:03:59;1488355439;7.0;29;10;7.0;0;0;25.9;78.7;50;554;-1
2017/03/01;08:09:09;1488355749;5.0;21;7;5.0;0;0;26.0;78.7;50;562;-1
2017/03/01;08:14:19;1488356059;6.0;25;9;6.0;151;76;26.1;78.9;50;561;-1
2017/03/01;08:19:29;1488356369;5.0;21;7;5.0;151;76;26.1;79.0;50;556;-1
2017/03/01;08:24:39;1488356679;5.0;21;7;5.0;151;76;26.1;79.0;50;557;-1
2017/03/01;08:29:49;1488356989;5.0;21;7;5.0;151;76;26.2;79.1;50;553;-1
2017/03/01;08:34:59;1488357299;4.0;17;6;4.0;151;76;26.2;79.2;50;552;-1
2017/03/01;08:40:09;1488357609;5.0;21;7;6.0;151;76;26.3;79.3;49;550;-1
