Date;Time;Timestamp;PM2_5(ug/m3);AQI(US);AQI(CN);PM10(ug/m3);Outdoor AQI(US);Outdoor AQI(CN);Temperature(C);Temperature(F);Humidity(%RH);CO2(ppm);VOC(ppb)
2018/07/01;10:17:09;1530440229;6.0;25;9;6.0;0;0;27.7;81.8;74;413;-1
2018/07/01;10:32:19;1530441139;4.0;17;6;4.0;0;0;27.9;82.3;74;411;-1
2018/07/01;10:47:29;1530442049;4.0;17;6;4.0;0;0;27.7;81.9;71;410;-1
2018/07/01;11:02:39;1530442959;4.0;17;6;4.0;0;0;27.7;81.8;72;410;-1
2018/07/01;11:17:49;1530443869;5.0;21;7;5.0;35;39;27.7;81.8;72;410;-1
2018/07/01;11:32:59;1530444779;4.0;17;6;4.0;35;39;28.2;82.8;71;411;-1
2018/07/01;11:48:09;1530445689;5.0;21;7;5.0;35;39;28.7;83.7;69;412;-1
2018/07/01;12:03:19;1530446599;3.0;13;4;3.0;0;0;28.9;83.9;67;416;-1
2018/07/01;12:18:29;1530447509;3.0;13;4;3.0;10;10;28.9;84.1;67;418;-1
2018/07/01;12:33:39;1530448419;4.0;17;6;4.0;10;10;28.7;83.7;67;415;-1
2018/07/01;12:48:49;1530449329;3.0;13;4;3.0;10;10;28.9;84.1;67;417;-1
2018/07/01;13:03:59;1530450239;3.0;13;4;3.0;0;0;29.0;84.2;66;408;-1
2018/07/01;13:19:09;1530451149;4.0;17;6;4.0;15;17;29.5;85.0;66;408;-1
2018/07/01;13:34:19;1530452059;3.0;13;4;3.0;15;17;29.8;85.6;65;406;-1
2018/07/01;13:49:29;1530452969;3.0;13;4;3.0;15;17;29.7;85.4;65;408;-1
2018/07/01;14:04:39;1530453879;3.0;13;4;3.0;0;0;30.2;86.3;64;404;-1
2018/07/01;14:19:49;1530454789;3.0;13;4;3.0;0;0;30.6;87.1;62;411;-1
2018/07/01;14:34:59;1530455699;4.0;17;6;4.0;0;0;30.7;87.3;60;405;-1
2018/07/01;14:50:09;1530456609;3.0;13;4;3.0;0;0;30.6;87.1;60;405;-1
2018/07/01;15:05:19;1530457519;2.0;8;3;2.0;0;0;30.0;86.1;63;404;-1
2018/07/01;15:20:29;1530458429;2.0;8;3;2.0;0;0;28.8;83.8;69;401;-1
2018/07/01;15:35:39;1530459339;2.0;8;3;2.0;0;0;27.7;81.8;74;396;-1
2018/07/01;15:50:49;1530460249;3.0;13;4;3.0;0;0;28.5;83.3;70;398;-1
2018/07/01;16:05:59;1530461159;2.0;8;3;2.0;0;0;28.3;83.0;75;397;-1
2018/07/01;16:21:09;1530462069;3.0;13;4;3.0;25;28;27.7;81.9;76;398;-1
2018/07/01;16:36:19;1530462979;2.0;8;3;2.0;25;28;27.7;81.9;77;398;-1
2018/07/01;16:51:29;1530463889;2.0;8;3;2.0;25;28;27.8;82.0;76;400;-1
2018/07/01;17:06:39;1530464799;2.0;8;3;2.0;0;0;27.2;81.0;78;400;-1
2018/07/01;17:21:49;1530465709;1.0;4;1;1.0;40;44;27.2;81.0;79;399;-1
2018/07/01;17:36:59;1530466619;2.0;8;3;2.0;40;44;27.2;80.9;79;399;-1
2018/07/01;17:52:09;1530467529;2.0;8;3;2.0;40;44;27.3;81.2;79;400;-1
2018/07/01;18:07:19;1530468439;2.0;8;3;2.0;0;0;28.0;82.3;78;403;-1
2018/07/01;18:22:29;1530469349;2.0;8;3;2.0;57;58;28.0;82.4;76;406;-1
2018/07/01;18:37:39;1530470259;4.0;17;6;4.0;57;58;27.9;82.1;77;406;-1
2018/07/01;18:52:49;1530471169;4.0;17;6;5.0;57;58;27.6;81.6;80;408;-1
2018/07/01;19:07:59;1530472079;8.0;33;11;8.0;67;69;27.3;81.2;81;417;-1
2018/07/01;19:23:09;1530472989;7.0;29;10;7.0;67;69;27.2;81.0;79;406;-1
2018/07/01;19:38:19;1530473899;8.0;33;11;9.0;67;69;27.2;80.9;77;432;-1
2018/07/01;19:53:29;1530474809;7.0;29;10;7.0;67;69;27.2;80.9;79;407;-1
2018/07/01;20:08:39;1530475719;7.0;29;10;8.0;17;19;27.1;80.7;79;408;-1
2018/07/01;20:23:49;1530476629;7.0;29;10;8.0;17;19;27.7;81.9;80;416;-1
2018/07/01;20:38:59;1530477539;7.0;29;10;7.0;17;19;28.0;82.4;79;421;-1
2018/07/01;20:54:09;1530478449;4.0;17;6;4.0;17;19;28.1;82.5;78;410;-1
2018/07/01;21:09:19;1530479359;4.0;17;6;4.0;26;29;27.9;82.2;78;419;-1
2018/07/01;21:24:29;1530480269;3.0;13;4;3.0;26;29;27.4;81.4;81;416;-1
2018/07/01;21:39:39;1530481179;3.0;13;4;3.0;26;29;27.7;81.8;80;424;-1
2018/07/01;21:54:49;1530482089;4.0;17;6;5.0;26;29;28.0;82.3;79;427;-1
2018/07/01;22:09:59;1530482999;5.0;21;7;5.0;43;48;27.1;80.9;83;425;-1
2018/07/01;22:25:09;1530483909;5.0;21;7;5.0;43;48;26.3;79.3;85;420;-1
2018/07/01;22:40:19;1530484819;5.0;21;7;5.0;43;48;26.3;79.4;86;423;-1
2018/07/01;22:55:29;1530485729;7.0;29;10;7.0;43;48;26.0;78.8;87;427;-1
2018/07/01;23:10:39;1530486639;5.0;21;7;5.0;61;63;26.7;80.1;85;431;-1
2018/07/01;23:25:49;1530487549;7.0;29;10;7.0;61;63;27.2;80.9;83;428;-1
2018/07/01;23:40:59;1530488459;7.0;29;10;7.0;61;63;26.7;80.0;85;431;-1
2018/07/01;23:56:09;1530489369;5.0;21;7;5.0;61;63;26.3;79.4;85;426;-1
2018/07/02;00:11:19;1530490279;5.0;21;7;5.0;0;0;25.4;77.7;89;422;-1
2018/07/02;00:26:29;1530491189;4.0;17;6;4.0;0;0;25.9;78.6;87;432;-1
2018/07/02;00:41:39;1530492099;4.0;17;6;4.0;0;0;26.2;79.1;86;432;-1
2018/07/02;00:56:49;1530493009;5.0;21;7;5.0;0;0;26.5;79.7;84;429;-1
2018/07/02;01:11:59;1530493919;4.0;17;6;4.0;25;27;26.5;79.7;83;426;-1
2018/07/02;01:27:09;1530494829;5.0;21;7;5.0;25;27;26.7;80.0;83;432;-1
2018/07/02;01:42:19;1530495739;5.0;21;7;5.0;25;27;26.8;80.2;83;435;-1
2018/07/02;01:57:29;1530496649;6.0;25;9;6.0;25;27;26.7;80.0;83;439;-1
2018/07/02;02:12:39;1530497559;6.0;25;9;6.0;0;0;26.8;80.2;83;436;-1
2018/07/02;02:27:49;1530498469;5.0;21;7;5.0;0;0;26.5;79.6;84;447;-1
2018/07/02;02:42:59;1530499379;4.0;17;6;4.0;0;0;26.5;79.7;84;449;-1
2018/07/02;02:58:09;1530500289;4.0;17;6;4.0;0;0;26.3;79.3;85;451;-1
2018/07/02;03:13:19;1530501199;4.0;17;6;4.0;0;0;26.4;79.5;84;463;-1
2018/07/02;03:28:29;1530502109;4.0;17;6;4.0;0;0;26.0;78.8;86;452;-1
2018/07/02;03:43:39;1530503019;5.0;21;7;5.0;0;0;26.3;79.3;85;460;-1
2018/07/02;03:58:49;1530503929;5.0;21;7;5.0;0;0;26.0;78.8;86;450;-1
2018/07/02;04:13:59;1530504839;5.0;21;7;5.0;0;0;25.8;78.4;86;442;-1
2018/07/02;04:29:09;1530505749;5.0;21;7;5.0;0;0;25.6;78.2;86;456;-1
2018/07/02;04:44:16;1530506656;3.0;13;4;3.0;0;0;25.7;78.3;85;457;-1
2018/07/02;04:59:25;1530507565;4.0;17;6;4.0;0;0;25.4;77.7;83;434;-1
2018/07/02;05:14:35;1530508475;3.0;13;4;3.0;0;0;25.2;77.4;82;441;-1
2018/07/02;05:29:45;1530509385;3.0;13;4;3.0;0;0;25.5;77.9;81;441;-1
2018/07/02;05:44:55;1530510295;4.0;17;6;4.0;0;0;25.5;77.9;83;446;-1
2018/07/02;06:00:05;1530511205;3.0;13;4;3.0;0;0;25.5;77.9;82;444;-1
2018/07/02;06:15:16;1530512116;4.0;17;6;4.0;0;0;25.8;78.4;80;451;-1
2018/07/02;06:30:25;1530513025;5.0;21;7;5.0;0;0;25.3;77.5;83;449;-1
2018/07/02;06:45:35;1530513935;3.0;13;4;3.0;0;0;25.5;78.0;83;449;-1
2018/07/02;07:00:45;1530514845;4.0;17;6;4.0;0;0;25.9;78.6;80;444;-1
2018/07/02;07:15:55;1530515755;4.0;17;6;4.0;8;9;25.5;77.9;82;445;-1
2018/07/02;07:31:05;1530516665;3.0;13;4;3.0;8;9;25.4;77.7;82;432;-1
2018/07/02;07:46:16;1530517576;5.0;21;7;5.0;8;9;25.5;77.9;82;439;-1
2018/07/02;08:01:25;1530518485;4.0;17;6;4.0;0;0;25.6;78.0;81;462;-1
2018/07/02;08:16:35;1530519395;5.0;21;7;5.0;70;72;25.8;78.4;80;448;-1
2018/07/02;08:31:45;1530520305;3.0;13;4;3.0;70;72;26.7;80.0;76;456;-1
2018/07/02;08:46:55;1530521215;4.0;17;6;4.0;70;72;27.2;80.9;73;448;-1
2018/07/02;09:02:05;1530522125;5.0;21;7;6.0;0;0;27.7;81.8;71;432;-1
2018/07/02;09:17:16;1530523036;4.0;17;6;4.0;0;0;28.4;83.2;70;427;-1
2018/07/02;09:32:25;1530523945;3.0;13;4;3.0;0;0;28.6;83.5;68;435;-1
2018/07/02;09:47:35;1530524855;4.0;17;6;4.0;0;0;28.5;83.4;68;450;-1
2018/07/02;10:02:45;1530525765;4.0;17;6;4.0;0;0;28.8;83.8;68;422;-1
2018/07/02;10:17:55;1530526675;3.0;13;4;3.0;5;5;29.4;84.8;66;418;-1
2018/07/02;10:33:05;1530527585;4.0;17;6;4.0;5;5;29.7;85.4;66;415;-1
2018/07/02;10:48:16;1530528496;5.0;21;7;5.0;5;5;30.4;86.7;64;420;-1
2018/07/02;11:03:25;1530529405;3.0;13;4;3.0;0;0;30.9;87.6;61;434;-1
2018/07/02;11:18:35;1530530315;5.0;21;7;6.0;18;20;30.5;86.9;62;429;-1
2018/07/02;11:33:45;1530531225;3.0;13;4;3.0;18;20;30.5;86.9;60;428;-1
2018/07/02;11:48:55;1530532135;3.0;13;4;3.0;18;20;30.5;86.9;60;417;-1
2018/07/02;12:04:05;1530533045;3.0;13;4;3.0;0;0;30.5;86.9;59;421;-1
2018/07/02;12:19:15;1530533955;2.0;8;3;2.0;19;21;30.5;86.9;59;423;-1
2018/07/02;12:34:25;1530534865;3.0;13;4;3.0;19;21;30.2;86.4;61;423;-1
2018/07/02;12:49:35;1530535775;3.0;13;4;3.0;19;21;31.2;88.2;58;418;-1
2018/07/02;13:04:45;1530536685;3.0;13;4;3.0;0;0;31.1;88.0;58;409;-1
2018/07/02;13:19:55;1530537595;3.0;13;4;3.0;21;23;31.4;88.5;57;413;-1
2018/07/02;13:35:05;1530538505;3.0;13;4;3.0;21;23;32.1;89.7;56;407;-1
2018/07/02;13:50:16;1530539416;2.0;8;3;2.0;21;23;32.4;90.2;56;413;-1
2018/07/02;14:05:25;1530540325;2.0;8;3;2.0;0;0;32.7;90.8;54;407;-1
2018/07/02;14:20:35;1530541235;3.0;13;4;3.0;43;47;32.0;89.6;55;407;-1
2018/07/02;14:35:45;1530542145;2.0;8;3;2.0;43;47;32.6;90.7;56;404;-1
2018/07/02;14:50:55;1530543055;2.0;8;3;2.0;43;47;33.9;93.0;53;409;-1
2018/07/02;15:06:05;1530543965;5.0;21;7;5.0;0;0;34.3;93.7;53;408;-1
2018/07/02;15:21:16;1530544876;4.0;17;6;4.0;29;32;36.0;96.9;50;408;-1
2018/07/02;15:36:25;1530545785;3.0;13;4;3.0;29;32;35.7;96.2;47;428;-1
2018/07/02;15:51:35;1530546695;4.0;17;6;4.0;29;32;34.9;94.9;48;429;-1
2018/07/02;16:06:45;1530547605;3.0;13;4;3.0;0;0;35.1;95.2;48;445;-1
2018/07/02;16:21:55;1530548515;4.0;17;6;4.0;58;60;33.3;91.9;52;424;-1
2018/07/02;16:37:05;1530549425;4.0;17;6;4.0;58;60;33.1;91.6;53;418;-1
2018/07/02;16:52:16;1530550336;6.0;25;9;6.0;58;60;33.3;91.9;54;407;-1
2018/07/02;17:07:25;1530551245;5.0;21;7;5.0;0;0;33.0;91.4;55;400;-1
2018/07/02;17:22:35;1530552155;6.0;25;9;6.0;0;0;33.2;91.7;54;400;-1
2018/07/02;17:37:45;1530553065;6.0;25;9;6.0;0;0;31.7;89.1;57;403;-1
2018/07/02;17:52:55;1530553975;7.0;29;10;9.0;0;0;31.6;89.0;58;400;-1
2018/07/02;18:08:05;1530554885;7.0;29;10;7.0;0;0;29.0;84.3;72;404;-1
2018/07/02;18:23:16;1530555796;5.0;21;7;5.0;34;37;30.1;86.2;69;407;-1
2018/07/02;18:38:25;1530556705;5.0;21;7;5.0;34;37;31.1;87.9;65;403;-1
2018/07/02;18:53:35;1530557615;5.0;21;7;6.0;34;37;31.0;87.8;64;404;-1
2018/07/02;19:08:45;1530558525;7.0;29;10;7.0;25;27;31.1;88.0;65;410;-1
2018/07/02;19:23:55;1530559435;6.0;25;9;6.0;25;27;30.5;86.8;66;412;-1
2018/07/02;19:39:05;1530560345;7.0;29;10;7.0;25;27;30.5;87.0;65;424;-1
2018/07/02;19:54:16;1530561256;9.0;38;13;9.0;25;27;30.9;87.6;64;410;-1
2018/07/02;20:09:25;1530562165;8.0;33;11;8.0;0;0;31.0;87.8;63;406;-1
2018/07/02;20:24:35;1530563075;8.0;33;11;9.0;0;0;31.1;87.9;62;409;-1
2018/07/02;20:39:45;1530563985;4.0;17;6;4.0;0;0;30.5;86.9;62;407;-1
2018/07/02;20:54:55;1530564895;3.0;13;4;3.0;0;0;30.5;86.9;60;403;-1
2018/07/02;21:10:05;1530565805;3.0;13;4;3.0;0;0;30.3;86.5;59;401;-1
2018/07/02;21:25:16;1530566716;5.0;21;7;5.0;0;0;29.9;85.9;61;407;-1
2018/07/02;21:40:25;1530567625;5.0;21;7;5.0;0;0;30.0;85.9;61;408;-1
2018/07/02;21:55:35;1530568535;6.0;25;9;6.0;0;0;29.9;85.9;61;408;-1
2018/07/02;22:10:45;1530569445;6.0;25;9;6.0;19;20;29.9;85.7;63;409;-1
2018/07/02;22:25:55;1530570355;6.0;25;9;6.0;19;20;29.2;84.6;65;414;-1
2018/07/02;22:41:05;1530571265;7.0;29;10;7.0;19;20;28.5;83.4;67;413;-1
2018/07/02;22:56:16;1530572176;8.0;33;11;9.0;19;20;28.2;82.8;68;415;-1
2018/07/02;23:11:25;1530573085;7.0;29;10;8.0;0;0;28.2;82.8;69;411;-1
2018/07/02;23:26:35;1530573995;7.0;29;10;8.0;0;0;27.8;82.0;69;415;-1
2018/07/02;23:41:45;1530574905;7.0;29;10;8.0;0;0;26.7;80.1;73;416;-1
2018/07/02;23:56:55;1530575815;5.0;21;7;5.0;0;0;26.5;79.7;74;410;-1
2018/07/03;00:12:05;1530576725;6.0;25;9;7.0;0;0;26.9;80.5;72;412;-1
2018/07/03;00:27:16;1530577636;6.0;25;9;6.0;0;0;26.7;80.1;73;409;-1
2018/07/03;00:42:25;1530578545;6.0;25;9;6.0;0;0;26.9;80.5;72;414;-1
2018/07/03;00:57:35;1530579455;6.0;25;9;6.0;0;0;26.5;79.7;74;411;-1
2018/07/03;01:12:45;1530580365;7.0;29;10;7.0;0;0;26.3;79.3;75;407;-1
2018/07/03;01:27:55;1530581275;6.0;25;9;6.0;0;0;26.0;78.8;76;406;-1
2018/07/03;01:43:05;1530582185;6.0;25;9;6.0;0;0;25.9;78.6;77;406;-1
2018/07/03;01:58:13;1530583093;5.0;21;7;5.0;0;0;25.8;78.5;77;406;-1
2018/07/03;02:13:23;1530584003;6.0;25;9;6.0;0;0;26.0;78.8;76;408;-1
2018/07/03;02:28:33;1530584913;5.0;21;7;5.0;0;0;26.3;79.4;76;409;-1
2018/07/03;02:43:43;1530585823;5.0;21;7;6.0;0;0;26.7;80.1;75;414;-1
2018/07/03;02:58:53;1530586733;4.0;17;6;4.0;0;0;27.2;81.0;73;424;-1
2018/07/03;03:14:03;1530587643;5.0;21;7;5.0;0;0;27.3;81.1;72;423;-1
2018/07/03;03:29:13;1530588553;4.0;17;6;4.0;0;0;27.3;81.2;72;425;-1
2018/07/03;03:44:23;1530589463;5.0;21;7;5.0;0;0;27.3;81.2;73;423;-1
2018/07/03;03:59:33;1530590373;3.0;13;4;3.0;0;0;27.3;81.1;73;418;-1
2018/07/03;04:14:43;1530591283;3.0;13;4;3.0;0;0;27.1;80.7;73;420;-1
2018/07/03;04:29:53;1530592193;4.0;17;6;4.0;0;0;27.0;80.5;74;422;-1
2018/07/03;04:45:03;1530593103;5.0;21;7;6.0;0;0;26.6;79.8;77;429;-1
2018/07/03;05:00:13;1530594013;5.0;21;7;5.0;0;0;26.8;80.2;77;435;-1
2018/07/03;05:15:23;1530594923;5.0;21;7;5.0;0;0;26.7;80.1;77;432;-1
2018/07/03;05:30:33;1530595833;4.0;17;6;4.0;0;0;26.8;80.3;77;429;-1
2018/07/03;05:45:43;1530596743;5.0;21;7;6.0;0;0;26.7;80.0;77;432;-1
2018/07/03;06:00:53;1530597653;6.0;25;9;7.0;0;0;26.7;80.1;77;433;-1
2018/07/03;06:16:03;1530598563;8.0;33;11;8.0;0;0;27.1;80.8;76;433;-1
2018/07/03;06:31:13;1530599473;7.0;29;10;7.0;0;0;27.0;80.7;77;450;-1
2018/07/03;06:46:23;1530600383;7.0;29;10;7.0;0;0;26.5;79.6;80;448;-1
2018/07/03;07:01:33;1530601293;8.0;33;11;9.0;0;0;26.1;78.9;82;448;-1
2018/07/03;07:16:43;1530602203;7.0;29;10;8.0;27;30;25.9;78.6;83;451;-1
2018/07/03;07:31:53;1530603113;10.0;42;14;11.0;27;30;25.9;78.6;83;468;-1
2018/07/03;07:47:03;1530604023;8.0;33;11;9.0;27;30;26.1;78.9;81;453;-1
2018/07/03;08:02:13;1530604933;8.0;33;11;8.0;0;0;26.1;79.0;79;444;-1
2018/07/03;08:17:23;1530605843;9.0;38;13;10.0;30;33;26.4;79.5;78;436;-1
2018/07/03;08:32:33;1530606753;8.0;33;11;8.0;30;33;26.6;79.9;77;431;-1
2018/07/03;08:47:43;1530607663;5.0;21;7;5.0;30;33;28.5;83.3;70;426;-1
2018/07/03;09:02:53;1530608573;6.0;25;9;6.0;0;0;29.0;84.3;68;423;-1
2018/07/03;09:18:03;1530609483;7.0;29;10;7.0;45;50;29.9;85.8;64;434;-1
2018/07/03;09:33:13;1530610393;6.0;25;9;6.0;45;50;29.8;85.6;64;438;-1
2018/07/03;09:48:23;1530611303;8.0;33;11;9.0;45;50;29.9;85.9;65;446;-1
2018/07/03;10:03:33;1530612213;6.0;25;9;7.0;0;0;29.7;85.5;64;426;-1
2018/07/03;10:18:43;1530613123;7.0;29;10;8.0;0;0;29.5;85.2;64;420;-1
2018/07/03;10:33:53;1530614033;7.0;29;10;8.0;0;0;29.3;84.7;63;415;-1
2018/07/03;10:49:03;1530614943;6.0;25;9;6.0;0;0;28.8;83.8;64;423;-1
2018/07/03;11:04:13;1530615853;7.0;29;10;8.0;0;0;28.9;84.0;64;417;-1
2018/07/03;11:19:23;1530616763;5.0;21;7;5.0;31;34;28.8;83.8;64;421;-1
2018/07/03;11:34:33;1530617673;6.0;25;9;6.0;31;34;28.8;83.8;63;420;-1
2018/07/03;11:49:43;1530618583;5.0;21;7;5.0;31;34;29.1;84.4;63;421;-1
2018/07/03;12:04:53;1530619493;8.0;33;11;8.0;0;0;29.3;84.7;62;415;-1
2018/07/03;12:20:03;1530620403;7.0;29;10;8.0;38;42;29.5;85.0;62;411;-1
2018/07/03;12:35:13;1530621313;5.0;21;7;5.0;38;42;29.5;85.1;62;416;-1
2018/07/03;12:50:23;1530622223;5.0;21;7;6.0;38;42;29.8;85.6;61;408;-1
2018/07/03;13:05:33;1530623133;7.0;29;10;8.0;0;0;29.4;84.9;62;409;-1
2018/07/03;13:20:43;1530624043;8.0;33;11;8.0;36;39;29.3;84.8;63;416;-1
2018/07/03;13:35:53;1530624953;8.0;33;11;9.0;36;39;29.9;85.8;63;414;-1
2018/07/03;13:51:03;1530625863;6.0;25;9;7.0;36;39;29.7;85.5;62;407;-1
2018/07/03;14:06:13;1530626773;6.0;25;9;6.0;0;0;30.9;87.6;61;410;-1
2018/07/03;14:21:23;1530627683;9.0;38;13;10.0;27;30;31.7;89.1;57;409;-1
2018/07/03;14:36:33;1530628593;6.0;25;9;7.0;27;30;30.7;87.2;60;406;-1
2018/07/03;14:51:43;1530629503;7.0;29;10;7.0;27;30;30.5;86.8;60;407;-1
2018/07/03;15:06:53;1530630413;6.0;25;9;7.0;0;0;29.9;85.9;61;412;-1
2018/07/03;15:22:03;1530631323;6.0;25;9;6.0;31;35;30.6;87.1;59;403;-1
2018/07/03;15:37:13;1530632233;7.0;29;10;7.0;31;35;30.6;87.2;59;413;-1
2018/07/03;15:52:23;1530633143;6.0;25;9;6.0;31;35;31.1;88.0;58;414;-1
2018/07/03;16:07:33;1530634053;5.0;21;7;5.0;71;72;30.7;87.3;60;408;-1
2018/07/03;16:22:43;1530634963;5.0;21;7;5.0;71;72;31.2;88.1;58;401;-1
2018/07/03;16:37:53;1530635873;6.0;25;9;7.0;71;72;31.5;88.7;60;400;-1
2018/07/03;16:53:03;1530636783;6.0;25;9;6.0;71;72;31.6;88.9;57;400;-1
2018/07/03;17:08:13;1530637693;6.0;25;9;6.0;31;35;31.7;89.0;57;402;-1
2018/07/03;17:23:23;1530638603;3.0;13;4;3.0;31;35;31.8;89.2;56;401;-1
2018/07/03;17:38:33;1530639513;4.0;17;6;4.0;31;35;31.4;88.6;57;400;-1
2018/07/03;17:53:43;1530640423;4.0;17;6;4.0;31;35;31.5;88.7;57;401;-1
2018/07/03;18:08:53;1530641333;4.0;17;6;4.0;29;31;31.0;87.9;58;398;-1
2018/07/03;18:24:03;1530642243;4.0;17;6;4.0;29;31;31.1;88.0;58;398;-1
2018/07/03;18:39:13;1530643153;3.0;13;4;3.0;29;31;31.2;88.2;58;398;-1
2018/07/03;18:54:23;1530644063;4.0;17;6;4.0;29;31;31.1;87.9;59;399;-1
2018/07/03;19:09:33;1530644973;4.0;17;6;4.0;17;19;30.8;87.4;58;400;-1
2018/07/03;19:24:43;1530645883;3.0;13;4;3.0;17;19;30.7;87.3;59;402;-1
2018/07/03;19:39:53;1530646793;8.0;33;11;8.0;17;19;30.2;86.3;63;411;-1
2018/07/03;19:55:03;1530647703;8.0;33;11;9.0;17;19;28.8;83.8;66;413;-1
2018/07/03;20:10:13;1530648613;7.0;29;10;8.0;24;26;28.2;82.8;66;412;-1
2018/07/03;20:25:23;1530649523;6.0;25;9;6.0;24;26;27.8;82.0;67;417;-1
2018/07/03;20:40:33;1530650433;5.0;21;7;5.0;24;26;27.6;81.7;70;408;-1
2018/07/03;20:55:43;1530651343;5.0;21;7;6.0;24;26;27.6;81.7;67;417;-1
2018/07/03;21:10:53;1530652253;5.0;21;7;6.0;14;15;27.7;81.9;66;416;-1
2018/07/03;21:26:03;1530653163;5.0;21;7;5.0;14;15;27.8;82.0;69;412;-1
2018/07/03;21:41:13;1530654073;5.0;21;7;5.0;14;15;28.2;82.8;68;415;-1
2018/07/03;21:56:23;1530654983;4.0;17;6;4.0;14;15;28.1;82.6;68;408;-1
2018/07/03;22:11:33;1530655893;4.0;17;6;4.0;26;29;26.8;80.2;73;408;-1
2018/07/03;22:26:43;1530656803;4.0;17;6;4.0;26;29;26.4;79.5;75;407;-1
2018/07/03;22:41:53;1530657713;3.0;13;4;3.0;26;29;26.0;78.9;74;406;-1
2018/07/03;22:57:03;1530658623;2.0;8;3;2.0;26;29;26.1;78.9;73;407;-1
