Date;Time;Timestamp;PM2_5(ug/m3);AQI(US);AQI(CN);PM10(ug/m3);Outdoor AQI(US);Outdoor AQI(CN);Temperature(C);Temperature(F);Humidity(%RH);CO2(ppm);VOC(ppb)
2017/06/01;06:36:30;1496298990;11.0;46;16;12.0;0;0;23.7;74.7;97;457;-1
2017/06/01;06:36:40;1496299000;12.0;50;17;13.0;0;0;23.7;74.7;97;456;-1
2017/06/01;06:36:50;1496299010;14.0;55;20;16.0;0;0;23.7;74.7;97;456;-1
2017/06/01;06:37:00;1496299020;13.0;53;19;14.0;0;0;23.7;74.6;97;456;-1
2017/06/01;06:37:10;1496299030;12.0;50;17;13.0;0;0;23.7;74.6;97;456;-1
2017/06/01;06:37:20;1496299040;12.0;50;17;12.0;0;0;23.7;74.6;97;457;-1
2017/06/01;06:37:30;1496299050;12.0;50;17;12.0;0;0;23.7;74.6;97;456;-1
2017/06/01;06:37:40;1496299060;11.0;46;16;11.0;0;0;23.7;74.6;97;456;-1
2017/06/01;06:37:50;1496299070;10.0;42;14;10.0;0;0;23.7;74.6;97;456;-1
2017/06/01;06:38:00;1496299080;12.0;50;17;12.0;0;0;23.6;74.5;97;457;-1
2017/06/01;06:38:10;1496299090;12.0;50;17;12.0;0;0;23.6;74.5;97;457;-1
2017/06/01;06:38:20;1496299100;13.0;53;19;13.0;0;0;23.6;74.5;97;457;-1
2017/06/01;06:38:30;1496299110;12.0;50;17;12.0;0;0;23.6;74.6;97;458;-1
2017/06/01;06:38:40;1496299120;13.0;53;19;13.0;0;0;23.6;74.6;97;458;-1
2017/06/01;06:38:50;1496299130;13.0;53;19;13.0;0;0;23.6;74.6;97;458;-1
2017/06/01;06:39:00;1496299140;13.0;53;19;13.0;0;0;23.6;74.5;97;457;-1
2017/06/01;06:39:10;1496299150;12.0;50;17;12.0;0;0;23.6;74.5;97;456;-1
2017/06/01;06:39:20;1496299160;13.0;53;19;13.0;0;0;23.6;74.5;97;455;-1
2017/06/01;06:39:30;1496299170;14.0;55;20;14.0;0;0;23.6;74.4;97;455;-1
2017/06/01;06:39:40;1496299180;14.0;55;20;14.0;0;0;23.6;74.4;97;456;-1
2017/06/01;06:39:50;1496299190;12.0;50;17;12.0;0;0;23.6;74.4;97;456;-1
2017/06/01;06:45:10;1496299510;14.0;55;20;14.0;0;0;23.6;74.4;97;454;-1
2017/06/01;07:00:40;1496300440;13.0;53;19;14.0;0;0;23.5;74.4;96;458;-1
2017/06/01;07:15:50;1496301350;14.0;55;20;16.0;0;0;23.6;74.5;97;449;-1
2017/06/01;07:31:00;1496302260;14.0;55;20;14.0;0;0;23.7;74.7;96;463;-1
2017/06/01;07:46:10;1496303170;14.0;55;20;14.0;0;0;23.7;74.7;95;452;-1
2017/06/01;08:01:20;1496304080;17.0;61;24;17.0;0;0;23.7;74.6;95;442;-1
2017/06/01;08:16:30;1496304990;15.0;57;21;17.0;0;0;24.1;75.3;94;442;-1
2017/06/01;08:31:40;1496305900;15.0;57;21;15.0;0;0;25.6;78.0;89;458;-1
2017/06/01;08:46:50;1496306810;14.0;55;20;14.0;0;0;25.6;78.1;89;433;-1
2017/06/01;09:02:00;1496307720;13.0;53;19;14.0;0;0;26.7;80.1;84;463;-1
2017/06/01;09:17:10;1496308630;11.0;46;16;13.0;0;0;26.8;80.3;82;454;-1
2017/06/01;09:32:20;1496309540;13.0;53;19;14.0;0;0;26.9;80.4;82;442;-1
2017/06/01;09:47:30;1496310450;12.0;50;17;13.0;0;0;27.3;81.1;81;451;-1
2017/06/01;10:02:40;1496311360;13.0;53;19;14.0;0;0;27.5;81.4;80;440;-1
2017/06/01;10:17:50;1496312270;13.0;53;19;15.0;0;0;27.8;82.1;79;438;-1
2017/06/01;10:33:00;1496313180;14.0;55;20;16.0;0;0;27.2;81.0;77;455;-1
2017/06/01;10:48:10;1496314090;14.0;55;20;15.0;0;0;27.9;82.3;78;439;-1
2017/06/01;11:03:20;1496315000;15.0;57;21;18.0;0;0;28.1;82.5;77;434;-1
2017/06/01;11:18:30;1496315910;15.0;57;21;16.0;0;0;28.1;82.5;77;432;-1
2017/06/01;11:33:40;1496316820;15.0;57;21;18.0;0;0;29.0;84.1;74;438;-1
2017/06/01;11:48:50;1496317730;14.0;55;20;15.0;0;0;29.4;84.9;73;431;-1
2017/06/01;12:04:00;1496318640;16.0;59;23;17.0;0;0;29.0;84.3;73;427;-1
2017/06/01;12:19:10;1496319550;13.0;53;19;15.0;0;0;29.9;85.8;68;446;-1
2017/06/01;12:34:20;1496320460;15.0;57;21;17.0;0;0;30.0;85.9;68;448;-1
2017/06/01;12:49:30;1496321370;15.0;57;21;16.0;0;0;30.4;86.8;67;422;-1
2017/06/01;13:04:40;1496322280;14.0;55;20;16.0;0;0;30.5;86.9;65;433;-1
2017/06/01;13:19:50;1496323190;14.0;55;20;15.0;0;0;29.9;85.9;67;436;-1
2017/06/01;13:35:00;1496324100;11.0;46;16;13.0;0;0;29.8;85.6;68;439;-1
2017/06/01;13:50:10;1496325010;13.0;53;19;14.0;0;0;29.7;85.5;68;429;-1
2017/06/01;14:05:20;1496325920;13.0;53;19;14.0;0;0;29.7;85.5;68;439;-1
2017/06/01;14:20:30;1496326830;12.0;50;17;12.0;0;0;31.8;89.3;63;429;-1
2017/06/01;14:35:40;1496327740;13.0;53;19;14.0;0;0;33.1;91.6;58;426;-1
2017/06/01;14:50:50;1496328650;13.0;53;19;16.0;0;0;33.8;92.9;55;439;-1
2017/06/01;15:06:00;1496329560;11.0;46;16;12.0;0;0;34.4;94.0;54;415;-1
2017/06/01;15:21:10;1496330470;14.0;55;20;15.0;0;0;33.3;91.9;56;413;-1
2017/06/01;15:36:20;1496331380;15.0;57;21;16.0;0;0;29.0;84.2;72;414;-1
2017/06/01;15:51:30;1496332290;17.0;61;24;19.0;0;0;26.3;79.4;83;408;-1
2017/06/01;16:06:40;1496333200;16.0;59;23;18.0;0;0;28.3;83.0;76;416;-1
2017/06/01;16:21:50;1496334110;15.0;57;21;16.0;0;0;27.9;82.2;78;412;-1
2017/06/01;16:37:00;1496335020;16.0;59;23;17.0;0;0;27.6;81.7;77;405;-1
2017/06/01;16:52:10;1496335930;13.0;53;19;15.0;0;0;27.6;81.6;73;405;-1
2017/06/01;17:07:20;1496336840;12.0;50;17;13.0;0;0;27.6;81.7;73;409;-1
2017/06/01;17:22:30;1496337750;14.0;55;20;16.0;0;0;27.7;81.8;70;406;-1
2017/06/01;17:37:40;1496338660;14.0;55;20;15.0;0;0;26.9;80.5;77;407;-1
2017/06/01;17:52:50;1496339570;7.0;29;10;7.0;0;0;26.3;79.3;78;402;-1
2017/06/01;18:08:00;1496340480;11.0;46;16;11.0;0;0;26.6;80.0;78;406;-1
2017/06/01;18:23:10;1496341390;11.0;46;16;12.0;0;0;26.2;79.1;80;408;-1
2017/06/01;18:38:20;1496342300;9.0;38;13;9.0;0;0;24.1;75.3;94;401;-1
2017/06/01;18:53:30;1496343210;11.0;46;16;11.0;0;0;23.6;74.5;100;399;-1
2017/06/01;19:08:40;1496344120;10.0;42;14;10.0;0;0;23.9;75.0;94;398;-1
2017/06/01;19:23:50;1496345030;10.0;42;14;11.0;0;0;23.9;75.1;94;396;-1
2017/06/01;19:39:00;1496345940;9.0;38;13;9.0;0;0;24.3;75.8;92;403;-1
2017/06/01;19:54:10;1496346850;10.0;42;14;10.0;90;54;24.4;76.0;91;402;-1
2017/06/01;20:09:20;1496347760;9.0;38;13;9.0;0;0;24.6;76.2;91;403;-1
2017/06/01;20:24:30;1496348670;10.0;42;14;10.0;0;0;25.1;77.1;91;412;-1
2017/06/01;20:39:40;1496349580;11.0;46;16;11.0;0;0;25.7;78.2;88;418;-1
2017/06/01;20:54:50;1496350490;10.0;42;14;10.0;76;77;25.9;78.7;86;426;-1
2017/06/01;21:10:00;1496351400;10.0;42;14;10.0;0;0;25.3;77.5;88;411;-1
2017/06/01;21:25:10;1496352310;8.0;33;11;8.0;0;0;26.0;78.9;85;424;-1
2017/06/01;21:40:20;1496353220;9.0;38;13;9.0;0;0;25.4;77.8;85;428;-1
2017/06/01;21:55:30;1496354130;11.0;46;16;11.0;62;64;25.6;78.2;88;417;-1
2017/06/01;22:10:40;1496355040;10.0;42;14;10.0;0;0;25.2;77.4;89;426;-1
2017/06/01;22:25:50;1496355950;11.0;46;16;11.0;0;0;24.7;76.4;92;417;-1
2017/06/01;22:41:00;1496356860;11.0;46;16;11.0;0;0;25.1;77.2;91;418;-1
2017/06/01;22:56:10;1496357770;10.0;42;14;10.0;47;31;25.7;78.2;87;433;-1
2017/06/01;23:11:20;1496358680;10.0;42;14;10.0;0;0;25.4;77.8;87;432;-1
2017/06/01;23:26:30;1496359590;11.0;46;16;11.0;0;0;25.0;77.0;91;421;-1
2017/06/01;23:41:40;1496360500;10.0;42;14;10.0;0;0;24.4;75.9;91;420;-1
2017/06/01;23:56:50;1496361410;12.0;50;17;12.0;59;60;24.1;75.4;92;418;-1
2017/06/02;00:12:00;1496362320;13.0;53;19;13.0;0;0;24.0;75.3;93;417;-1
2017/06/02;00:27:10;1496363230;12.0;50;17;12.0;0;0;23.8;74.8;93;413;-1
2017/06/02;00:42:20;1496364140;12.0;50;17;14.0;0;0;23.7;74.7;93;411;-1
2017/06/02;00:57:30;1496365050;11.0;46;16;11.0;57;55;23.7;74.6;94;409;-1
2017/06/02;01:12:40;1496365960;12.0;50;17;13.0;0;0;24.0;75.2;93;411;-1
2017/06/02;01:27:47;1496366867;11.0;46;16;12.0;0;0;24.4;75.9;91;426;-1
2017/06/02;01:42:57;1496367777;11.0;46;16;11.0;0;0;24.0;75.2;92;422;-1
2017/06/02;01:58:07;1496368687;12.0;50;17;15.0;55;36;24.0;75.3;93;429;-1
2017/06/02;02:13:17;1496369597;11.0;46;16;11.0;0;0;24.3;75.7;92;426;-1
2017/06/02;02:28:27;1496370507;13.0;53;19;13.0;0;0;24.5;76.1;93;429;-1
2017/06/02;02:43:37;1496371417;13.0;53;19;13.0;0;0;24.1;75.3;94;437;-1
2017/06/02;02:58:47;1496372327;13.0;53;19;14.0;0;0;24.2;75.5;93;433;-1
2017/06/02;03:13:57;1496373237;14.0;55;20;14.0;0;0;24.2;75.5;94;455;-1
2017/06/02;03:29:07;1496374147;14.0;55;20;14.0;0;0;24.5;76.1;95;453;-1
2017/06/02;03:44:17;1496375057;16.0;59;23;16.0;0;0;23.8;74.9;95;438;-1
2017/06/02;03:59:27;1496375967;14.0;55;20;14.0;0;0;24.0;75.2;95;449;-1
2017/06/02;04:14:37;1496376877;13.0;53;19;13.0;0;0;24.3;75.8;94;447;-1
2017/06/02;04:29:47;1496377787;15.0;57;21;15.0;0;0;24.0;75.2;95;442;-1
2017/06/02;04:44:57;1496378697;12.0;50;17;13.0;0;0;24.0;75.3;94;452;-1
2017/06/02;05:00:07;1496379607;14.0;55;20;14.0;0;0;24.2;75.6;95;450;-1
2017/06/02;05:15:17;1496380517;13.0;53;19;13.0;0;0;24.0;75.3;95;457;-1
2017/06/02;05:30:27;1496381427;11.0;46;16;11.0;0;0;24.0;75.2;94;460;-1
2017/06/02;05:45:37;1496382337;14.0;55;20;15.0;0;0;24.1;75.4;94;445;-1
2017/06/02;06:00:47;1496383247;14.0;55;20;15.0;0;0;23.9;75.0;95;457;-1
2017/06/02;06:15:57;1496384157;17.0;61;24;18.0;0;0;24.0;75.2;95;444;-1
2017/06/02;06:30:10;1496385010;20.0;68;29;22.0;0;0;23.4;74.1;98;447;-1
2017/06/02;06:30:20;1496385020;18.0;63;26;19.0;0;0;23.4;74.1;98;447;-1
2017/06/02;06:30:30;1496385030;19.0;66;27;19.0;0;0;23.4;74.1;98;446;-1
2017/06/02;06:30:40;1496385040;18.0;63;26;18.0;0;0;23.4;74.1;98;445;-1
2017/06/02;06:30:50;1496385050;18.0;63;26;19.0;0;0;23.4;74.1;98;445;-1
2017/06/02;06:31:00;1496385060;19.0;66;27;20.0;0;0;23.4;74.1;98;447;-1
2017/06/02;06:31:10;1496385070;19.0;66;27;21.0;0;0;23.4;74.1;98;448;-1
2017/06/02;06:31:20;1496385080;19.0;66;27;20.0;0;0;23.4;74.1;98;448;-1
2017/06/02;06:31:30;1496385090;18.0;63;26;18.0;0;0;23.4;74.1;98;446;-1
2017/06/02;06:31:40;1496385100;17.0;61;24;17.0;0;0;23.4;74.1;98;446;-1
2017/06/02;06:31:50;1496385110;16.0;59;23;16.0;0;0;23.4;74.1;98;445;-1
2017/06/02;06:32:00;1496385120;16.0;59;23;16.0;0;0;23.3;74.0;98;443;-1
2017/06/02;06:32:10;1496385130;17.0;61;24;17.0;0;0;23.3;74.0;98;443;-1
2017/06/02;06:32:20;1496385140;19.0;66;27;19.0;0;0;23.3;74.0;98;444;-1
2017/06/02;06:32:30;1496385150;20.0;68;29;21.0;0;0;23.3;73.9;99;444;-1
2017/06/02;06:32:40;1496385160;23.0;74;33;25.0;0;0;23.3;73.9;99;446;-1
2017/06/02;06:32:50;1496385170;23.0;74;33;25.0;0;0;23.3;73.9;99;446;-1
2017/06/02;06:33:00;1496385180;23.0;74;33;25.0;0;0;23.3;73.9;99;448;-1
2017/06/02;06:33:10;1496385190;21.0;70;30;23.0;0;0;23.3;73.9;99;450;-1
2017/06/02;06:33:20;1496385200;21.0;70;30;22.0;0;0;23.3;73.9;99;450;-1
2017/06/02;06:33:30;1496385210;21.0;70;30;22.0;0;0;23.3;73.9;99;452;-1
2017/06/02;06:33:40;1496385220;20.0;68;29;22.0;0;0;23.3;73.9;99;453;-1
2017/06/02;06:33:50;1496385230;19.0;66;27;20.0;0;0;23.3;73.9;99;453;-1
2017/06/02;06:34:00;1496385240;19.0;66;27;20.0;0;0;23.3;73.9;99;452;-1
2017/06/02;06:34:10;1496385250;20.0;68;29;20.0;0;0;23.3;73.9;99;451;-1
2017/06/02;06:34:20;1496385260;19.0;66;27;19.0;0;0;23.3;73.9;99;451;-1
2017/06/02;06:34:30;1496385270;19.0;66;27;19.0;0;0;23.3;73.9;98;452;-1
2017/06/02;06:34:40;1496385280;17.0;61;24;17.0;0;0;23.3;73.9;98;451;-1
2017/06/02;06:34:50;1496385290;17.0;61;24;18.0;0;0;23.3;73.9;98;450;-1
2017/06/02;06:35:00;1496385300;17.0;61;24;18.0;0;0;23.3;74.0;98;447;-1
2017/06/02;06:35:10;1496385310;18.0;63;26;20.0;0;0;23.3;74.0;98;445;-1
2017/06/02;06:35:20;1496385320;17.0;61;24;18.0;0;0;23.3;74.0;98;444;-1
2017/06/02;06:35:30;1496385330;18.0;63;26;19.0;0;0;23.3;74.0;98;441;-1
2017/06/02;06:35:40;1496385340;17.0;61;24;17.0;0;0;23.3;74.0;98;441;-1
2017/06/02;06:35:50;1496385350;16.0;59;23;16.0;0;0;23.3;74.0;98;439;-1
2017/06/02;06:36:00;1496385360;16.0;59;23;16.0;0;0;23.3;74.0;98;439;-1
2017/06/02;06:36:10;1496385370;17.0;61;24;17.0;0;0;23.3;74.0;98;439;-1
2017/06/02;06:36:20;1496385380;16.0;59;23;16.0;0;0;23.3;74.0;98;436;-1
2017/06/02;06:36:30;1496385390;16.0;59;23;18.0;0;0;23.3;74.0;98;437;-1
2017/06/02;06:36:40;1496385400;17.0;61;24;19.0;0;0;23.3;74.0;98;437;-1
2017/06/02;06:36:50;1496385410;18.0;63;26;20.0;0;0;23.3;74.0;98;436;-1
2017/06/02;06:37:00;1496385420;17.0;61;24;18.0;0;0;23.4;74.0;98;436;-1
2017/06/02;06:37:10;1496385430;15.0;57;21;16.0;0;0;23.4;74.0;98;436;-1
2017/06/02;06:37:20;1496385440;13.0;53;19;13.0;0;0;23.4;74.0;98;436;-1
2017/06/02;06:37:30;1496385450;13.0;53;19;13.0;0;0;23.4;74.0;98;436;-1
2017/06/02;06:37:40;1496385460;13.0;53;19;14.0;0;0;23.4;74.0;98;436;-1
2017/06/02;06:37:50;1496385470;13.0;53;19;14.0;0;0;23.4;74.0;98;437;-1
2017/06/02;06:38:00;1496385480;16.0;59;23;18.0;0;0;23.4;74.1;98;436;-1
2017/06/02;06:38:10;1496385490;17.0;61;24;18.0;0;0;23.4;74.1;98;436;-1
2017/06/02;06:38:20;1496385500;17.0;61;24;19.0;0;0;23.4;74.1;98;436;-1
2017/06/02;06:38:30;1496385510;16.0;59;23;18.0;0;0;23.4;74.0;98;436;-1
2017/06/02;06:38:40;1496385520;15.0;57;21;16.0;0;0;23.4;74.0;98;436;-1
2017/06/02;06:38:50;1496385530;16.0;59;23;17.0;0;0;23.4;74.0;98;435;-1
2017/06/02;06:39:00;1496385540;15.0;57;21;15.0;0;0;23.4;74.0;98;434;-1
2017/06/02;06:39:10;1496385550;15.0;57;21;17.0;0;0;23.4;74.0;98;434;-1
2017/06/02;06:39:20;1496385560;14.0;55;20;15.0;0;0;23.4;74.0;98;433;-1
2017/06/02;06:39:30;1496385570;15.0;57;21;17.0;0;0;23.3;74.0;97;431;-1
2017/06/02;06:39:40;1496385580;16.0;59;23;16.0;0;0;23.3;74.0;97;431;-1
2017/06/02;06:39:50;1496385590;16.0;59;23;16.0;0;0;23.3;74.0;97;429;-1
2017/06/02;06:45:10;1496385910;14.0;55;20;14.0;0;0;23.5;74.4;97;442;-1
2017/06/02;07:00:40;1496386840;11.0;46;16;12.0;0;0;23.9;74.9;94;425;-1
2017/06/02;07:15:50;1496387750;15.0;57;21;17.0;0;0;24.2;75.5;97;456;-1
2017/06/02;07:31:00;1496388660;14.0;55;20;14.0;0;0;24.3;75.7;96;449;-1
2017/06/02;07:46:10;1496389570;17.0;61;24;18.0;0;0;24.6;76.2;96;444;-1
2017/06/02;08:01:20;1496390480;16.0;59;23;16.0;0;0;24.8;76.7;94;449;-1
2017/06/02;08:16:30;1496391390;13.0;53;19;13.0;0;0;24.7;76.5;92;426;-1
2017/06/02;08:31:40;1496392300;14.0;55;20;14.0;0;0;24.8;76.6;91;462;-1
2017/06/02;08:46:50;1496393210;12.0;50;17;13.0;0;0;24.7;76.4;89;456;-1
2017/06/02;09:02:00;1496394120;15.0;57;21;15.0;0;0;24.9;76.7;91;434;-1
2017/06/02;09:17:10;1496395030;11.0;46;16;12.0;0;0;25.3;77.6;89;457;-1
2017/06/02;09:32:20;1496395940;12.0;50;17;12.0;0;0;25.6;78.0;87;447;-1
2017/06/02;09:47:30;1496396850;16.0;59;23;17.0;0;0;25.6;78.1;88;430;-1
2017/06/02;10:02:40;1496397760;12.0;50;17;12.0;0;0;25.8;78.5;88;436;-1
2017/06/02;10:17:50;1496398670;16.0;59;23;17.0;0;0;26.1;78.9;87;436;-1
2017/06/02;10:33:00;1496399580;15.0;57;21;17.0;0;0;26.3;79.4;85;437;-1
2017/06/02;10:48:10;1496400490;13.0;53;19;14.0;0;0;26.6;79.9;85;436;-1
2017/06/02;11:03:20;1496401400;14.0;55;20;16.0;0;0;26.9;80.4;84;441;-1
2017/06/02;11:18:30;1496402310;13.0;53;19;14.0;0;0;27.0;80.7;83;421;-1
2017/06/02;11:33:40;1496403220;11.0;46;16;13.0;0;0;27.1;80.8;82;416;-1
2017/06/02;11:48:50;1496404130;11.0;46;16;12.0;0;0;27.2;81.0;79;432;-1
2017/06/02;12:04:00;1496405040;11.0;46;16;12.0;0;0;27.6;81.7;78;420;-1
2017/06/02;12:19:10;1496405950;9.0;38;13;9.0;0;0;27.7;81.9;78;427;-1
2017/06/02;12:34:20;1496406860;12.0;50;17;14.0;0;0;28.1;82.5;76;425;-1
2017/06/02;12:49:30;1496407770;10.0;42;14;11.0;0;0;28.4;83.2;75;425;-1
2017/06/02;13:04:40;1496408680;11.0;46;16;11.0;0;0;29.1;84.3;73;423;-1
2017/06/02;13:19:50;1496409590;9.0;38;13;10.0;0;0;30.2;86.4;66;428;-1
2017/06/02;13:35:00;1496410500;9.0;38;13;10.0;0;0;30.9;87.6;65;435;-1
2017/06/02;13:50:10;1496411410;10.0;42;14;10.0;0;0;31.6;88.9;63;425;-1
2017/06/02;14:05:20;1496412320;8.0;33;11;9.0;0;0;31.8;89.2;61;434;-1
2017/06/02;14:20:30;1496413230;8.0;33;11;9.0;0;0;34.5;94.1;53;419;-1
2017/06/02;14:35:40;1496414140;7.0;29;10;7.0;0;0;34.2;93.5;54;421;-1
2017/06/02;14:50:50;1496415050;7.0;29;10;7.0;0;0;29.9;85.8;67;412;-1
2017/06/02;15:06:00;1496415960;6.0;25;9;7.0;0;0;27.8;82.1;73;409;-1
2017/06/02;15:21:10;1496416870;6.0;25;9;6.0;0;0;28.6;83.6;74;422;-1
2017/06/02;15:36:20;1496417780;6.0;25;9;6.0;0;0;28.0;82.4;78;414;-1
2017/06/02;15:51:30;1496418690;7.0;29;10;7.0;0;0;25.2;77.3;86;401;-1
2017/06/02;16:06:40;1496419600;6.0;25;9;6.0;0;0;24.9;76.9;92;403;-1
2017/06/02;16:21:50;1496420510;8.0;33;11;8.0;0;0;23.4;74.2;102;398;-1
2017/06/02;16:37:00;1496421420;11.0;46;16;11.0;0;0;23.5;74.2;106;404;-1
2017/06/02;16:52:10;1496422330;8.0;33;11;8.0;0;0;23.5;74.3;106;411;-1
2017/06/02;17:07:20;1496423240;6.0;25;9;6.0;0;0;23.4;74.0;105;414;-1
2017/06/02;17:22:30;1496424150;7.0;29;10;7.0;0;0;23.9;75.0;104;396;-1
2017/06/02;17:37:40;1496425060;7.0;29;10;7.0;0;0;24.3;75.7;104;402;-1
