Date;Time;Timestamp;PM2_5(ug/m3);AQI(US);AQI(CN);PM10(ug/m3);Outdoor AQI(US);Outdoor AQI(CN);Temperature(C);Temperature(F);Humidity(%RH);CO2(ppm);VOC(ppb)
2017/05/01;00:03:03;1493596983;26.0;80;37;29.0;0;0;27.4;81.3;65;418;-1
2017/05/01;00:18:13;1493597893;23.0;74;33;26.0;0;0;27.3;81.2;65;415;-1
2017/05/01;00:33:23;1493598803;26.0;80;37;30.0;0;0;27.1;80.8;65;416;-1
2017/05/01;00:48:33;1493599713;23.0;74;33;26.0;0;0;27.0;80.5;65;415;-1
2017/05/01;01:03:43;1493600623;22.0;72;31;24.0;0;0;26.8;80.2;66;418;-1
2017/05/01;01:18:53;1493601533;21.0;70;30;24.0;0;0;26.8;80.2;66;418;-1
2017/05/01;01:34:03;1493602443;25.0;78;36;29.0;0;0;26.7;80.1;66;418;-1
2017/05/01;01:49:13;1493603353;26.0;80;37;30.0;0;0;26.6;79.8;66;422;-1
2017/05/01;02:04:23;1493604263;24.0;76;34;25.0;0;0;26.6;79.9;66;416;-1
2017/05/01;02:19:33;1493605173;24.0;76;34;26.0;0;0;26.4;79.5;65;414;-1
2017/05/01;02:34:43;1493606083;22.0;72;31;26.0;0;0;26.5;79.8;66;413;-1
2017/05/01;02:49:53;1493606993;23.0;74;33;26.0;0;0;26.6;79.9;66;414;-1
2017/05/01;03:05:03;1493607903;22.0;72;31;25.0;0;0;26.5;79.6;67;421;-1
2017/05/01;03:20:13;1493608813;23.0;74;33;26.0;0;0;26.5;79.8;67;414;-1
2017/05/01;03:35:23;1493609723;23.0;74;33;24.0;0;0;26.6;80.0;68;427;-1
2017/05/01;03:50:30;1493610630;31.0;91;44;36.0;0;0;26.5;79.8;70;453;-1
2017/05/01;04:05:40;1493611540;28.0;84;40;32.0;0;0;26.6;79.9;69;463;-1
2017/05/01;04:20:50;1493612450;31.0;91;44;34.0;0;0;26.1;79.0;72;481;-1
2017/05/01;04:36:00;1493613360;28.0;84;40;31.0;0;0;26.2;79.2;71;488;-1
2017/05/01;04:51:10;1493614270;28.0;84;40;30.0;0;0;26.2;79.2;72;507;-1
2017/05/01;05:06:20;1493615180;26.0;80;37;30.0;0;0;26.2;79.1;73;509;-1
2017/05/01;05:21:30;1493616090;29.0;87;41;34.0;0;0;26.2;79.2;75;506;-1
2017/05/01;05:36:40;1493617000;31.0;91;44;33.0;0;0;25.9;78.7;74;519;-1
2017/05/01;05:51:50;1493617910;31.0;91;44;34.0;0;0;26.1;79.0;74;520;-1
2017/05/01;06:07:00;1493618820;29.0;87;41;32.0;0;0;25.8;78.5;77;515;-1
2017/05/01;06:22:10;1493619730;27.0;82;39;30.0;0;0;26.0;78.9;73;520;-1
2017/05/01;06:30:10;1493620210;30.0;89;43;32.0;0;0;26.0;78.7;76;513;-1
2017/05/01;06:30:20;1493620220;31.0;91;44;34.0;0;0;26.0;78.7;76;513;-1
2017/05/01;06:30:30;1493620230;28.0;84;40;31.0;0;0;26.0;78.8;76;513;-1
2017/05/01;06:30:40;1493620240;29.0;87;41;32.0;0;0;26.0;78.8;76;512;-1
2017/05/01;06:30:50;1493620250;29.0;87;41;33.0;0;0;26.0;78.8;76;513;-1
2017/05/01;06:31:00;1493620260;32.0;93;46;36.0;0;0;26.0;78.8;77;512;-1
2017/05/01;06:31:10;1493620270;32.0;93;46;36.0;0;0;26.0;78.8;77;512;-1
2017/05/01;06:31:20;1493620280;33.0;95;47;36.0;0;0;26.0;78.8;77;512;-1
2017/05/01;06:31:30;1493620290;32.0;93;46;35.0;0;0;25.9;78.7;77;511;-1
2017/05/01;06:31:40;1493620300;33.0;95;47;36.0;0;0;25.9;78.7;77;510;-1
2017/05/01;06:31:50;1493620310;33.0;95;47;37.0;0;0;25.9;78.7;77;510;-1
2017/05/01;06:32:00;1493620320;34.0;97;49;38.0;0;0;25.9;78.7;75;509;-1
2017/05/01;06:32:10;1493620330;32.0;93;46;36.0;0;0;25.9;78.7;75;509;-1
2017/05/01;06:32:20;1493620340;30.0;89;43;33.0;0;0;25.9;78.7;75;509;-1
2017/05/01;06:32:30;1493620350;28.0;84;40;31.0;0;0;25.9;78.6;77;511;-1
2017/05/01;06:32:40;1493620360;29.0;87;41;32.0;0;0;25.9;78.6;77;512;-1
2017/05/01;06:32:50;1493620370;30.0;89;43;34.0;0;0;25.9;78.6;77;513;-1
2017/05/01;06:33:00;1493620380;31.0;91;44;35.0;0;0;25.8;78.5;77;511;-1
2017/05/01;06:33:10;1493620390;31.0;91;44;34.0;0;0;25.8;78.5;77;510;-1
2017/05/01;06:33:20;1493620400;33.0;95;47;35.0;0;0;25.8;78.5;77;510;-1
2017/05/01;06:33:30;1493620410;32.0;93;46;35.0;0;0;25.8;78.5;77;509;-1
2017/05/01;06:33:40;1493620420;32.0;93;46;34.0;0;0;25.8;78.5;77;510;-1
2017/05/01;06:33:50;1493620430;33.0;95;47;37.0;0;0;25.8;78.5;77;510;-1
2017/05/01;06:34:00;1493620440;33.0;95;47;36.0;0;0;25.8;78.4;77;511;-1
2017/05/01;06:34:10;1493620450;34.0;97;49;37.0;0;0;25.8;78.4;77;512;-1
2017/05/01;06:34:20;1493620460;31.0;91;44;34.0;0;0;25.8;78.4;77;511;-1
2017/05/01;06:34:30;1493620470;29.0;87;41;32.0;0;0;25.8;78.4;74;512;-1
2017/05/01;06:34:40;1493620480;26.0;80;37;29.0;0;0;25.8;78.4;74;514;-1
2017/05/01;06:34:50;1493620490;26.0;80;37;29.0;0;0;25.8;78.4;74;516;-1
2017/05/01;06:35:00;1493620500;29.0;87;41;33.0;0;0;25.8;78.4;78;517;-1
2017/05/01;06:36:01;1493620561;28.0;84;40;31.0;0;0;25.8;78.5;77;525;-1
2017/05/01;06:36:11;1493620571;30.0;89;43;35.0;0;0;25.8;78.5;77;525;-1
2017/05/01;06:36:21;1493620581;30.0;89;43;36.0;0;0;26.0;78.8;78;523;-1
2017/05/01;06:51:38;1493621498;35.0;99;50;38.0;0;0;25.8;78.5;78;484;-1
2017/05/01;07:06:48;1493622408;34.0;97;49;38.0;0;0;25.6;78.0;80;483;-1
2017/05/01;07:21:58;1493623318;35.0;99;50;38.0;0;0;25.5;77.9;80;474;-1
2017/05/01;07:37:08;1493624228;34.0;97;49;37.0;0;0;25.5;77.8;79;485;-1
2017/05/01;07:52:18;1493625138;36.0;102;52;38.0;0;0;25.6;78.1;76;478;-1
2017/05/01;08:07:28;1493626048;36.0;102;52;41.0;0;0;25.6;78.1;78;460;-1
2017/05/01;08:22:38;1493626958;34.0;97;49;38.0;0;0;26.3;79.4;76;456;-1
2017/05/01;08:37:48;1493627868;32.0;93;46;36.0;0;0;29.7;85.4;64;462;-1
2017/05/01;08:52:58;1493628778;31.0;91;44;34.0;0;0;30.1;86.1;60;445;-1
2017/05/01;09:08:08;1493629688;28.0;84;40;32.0;0;0;29.6;85.2;61;455;-1
2017/05/01;09:23:18;1493630598;34.0;97;49;39.0;0;0;30.1;86.2;60;435;-1
2017/05/01;09:38:28;1493631508;34.0;97;49;38.0;0;0;29.8;85.7;62;446;-1
2017/05/01;09:53:38;1493632418;33.0;95;47;37.0;0;0;29.8;85.7;63;435;-1
2017/05/01;10:08:48;1493633328;33.0;95;47;37.0;0;0;30.2;86.3;61;424;-1
2017/05/01;10:23:58;1493634238;33.0;95;47;37.0;0;0;30.6;87.0;59;424;-1
2017/05/01;10:39:08;1493635148;33.0;95;47;37.0;0;0;30.4;86.7;62;433;-1
2017/05/01;10:54:18;1493636058;34.0;97;49;39.0;99;50;30.8;87.5;59;440;-1
2017/05/01;11:09:28;1493636968;33.0;95;47;37.0;0;0;31.1;87.9;58;427;-1
2017/05/01;11:10:41;1493637041;20.0;68;29;23.0;0;0;31.0;87.9;56;431;-1
2017/05/01;11:10:51;1493637051;24.0;76;34;28.0;0;0;31.0;87.9;56;438;-1
2017/05/01;11:11:01;1493637061;26.0;80;37;31.0;0;0;31.0;87.9;56;443;-1
2017/05/01;11:11:11;1493637071;28.0;84;40;32.0;0;0;31.0;87.9;56;448;-1
2017/05/01;11:11:21;1493637081;30.0;89;43;35.0;0;0;31.1;87.9;58;450;-1
2017/05/01;11:11:31;1493637091;32.0;93;46;37.0;0;0;31.1;87.9;58;452;-1
2017/05/01;11:26:42;1493638002;35.0;99;50;39.0;0;0;30.0;86.0;63;437;-1
2017/05/01;11:41:52;1493638912;34.0;97;49;39.0;0;0;29.5;85.2;61;443;-1
2017/05/01;11:57:02;1493639822;33.0;95;47;39.0;95;59;29.4;84.9;63;438;-1
2017/05/01;12:12:12;1493640732;27.0;82;39;31.0;0;0;29.8;85.6;59;433;-1
2017/05/01;12:27:22;1493641642;28.0;84;40;31.0;0;0;30.5;86.9;59;434;-1
2017/05/01;12:42:32;1493642552;30.0;89;43;35.0;0;0;30.6;87.1;58;431;-1
2017/05/01;12:57:42;1493643462;32.0;93;46;35.0;98;54;29.4;85.0;62;424;-1
2017/05/01;13:12:52;1493644372;32.0;93;46;37.0;0;0;29.5;85.2;60;423;-1
2017/05/01;13:28:02;1493645282;31.0;91;44;35.0;0;0;29.7;85.5;58;418;-1
2017/05/01;13:43:12;1493646192;30.0;89;43;35.0;0;0;30.3;86.6;59;411;-1
2017/05/01;13:58:22;1493647102;33.0;95;47;37.0;100;51;31.1;87.9;56;411;-1
2017/05/01;14:13:32;1493648012;28.0;84;40;32.0;0;0;31.6;88.9;52;419;-1
2017/05/01;14:28:42;1493648922;25.0;78;36;28.0;0;0;32.8;91.0;52;415;-1
2017/05/01;14:43:52;1493649832;31.0;91;44;35.0;0;0;33.1;91.7;47;417;-1
2017/05/01;14:59:02;1493650742;22.0;72;31;25.0;101;51;33.8;92.8;42;428;-1
2017/05/01;15:14:12;1493651652;24.0;76;34;28.0;0;0;35.6;96.1;42;436;-1
2017/05/01;15:29:22;1493652562;27.0;82;39;31.0;0;0;35.9;96.7;41;419;-1
2017/05/01;15:44:32;1493653472;29.0;87;41;36.0;0;0;33.9;93.1;48;424;-1
2017/05/01;15:59:42;1493654382;28.0;84;40;32.0;104;52;32.2;90.0;50;421;-1
2017/05/01;16:14:52;1493655292;29.0;87;41;33.0;0;0;32.0;89.6;51;419;-1
2017/05/01;16:30:02;1493656202;24.0;76;34;27.0;0;0;31.3;88.4;49;423;-1
2017/05/01;16:45:12;1493657112;23.0;74;33;26.0;0;0;30.9;87.6;52;428;-1
2017/05/01;17:00:22;1493658022;24.0;76;34;29.0;103;52;30.6;87.0;53;425;-1
2017/05/01;17:15:32;1493658932;24.0;76;34;27.0;0;0;30.7;87.3;53;422;-1
2017/05/01;17:30:42;1493659842;27.0;82;39;31.0;0;0;29.7;85.4;54;413;-1
2017/05/01;17:45:52;1493660752;26.0;80;37;30.0;0;0;29.9;85.9;54;407;-1
2017/05/01;18:01:02;1493661662;25.0;78;36;30.0;0;0;30.0;86.0;57;421;-1
2017/05/01;18:16:12;1493662572;25.0;78;36;27.0;0;0;29.2;84.5;60;425;-1
2017/05/01;18:31:22;1493663482;26.0;80;37;29.0;0;0;29.2;84.6;60;416;-1
2017/05/01;18:46:32;1493664392;28.0;84;40;32.0;0;0;29.2;84.5;61;422;-1
2017/05/01;19:01:42;1493665302;26.0;80;37;29.0;0;0;29.1;84.4;60;421;-1
2017/05/01;19:16:52;1493666212;23.0;74;33;25.0;0;0;28.2;82.7;61;432;-1
2017/05/01;19:32:02;1493667122;24.0;76;34;26.0;0;0;27.9;82.1;62;428;-1
2017/05/01;19:47:12;1493668032;20.0;68;29;22.0;0;0;28.4;83.1;61;435;-1
2017/05/01;20:02:22;1493668942;24.0;76;34;27.0;0;0;28.0;82.3;63;420;-1
2017/05/01;20:17:32;1493669852;28.0;84;40;32.0;0;0;27.4;81.3;65;420;-1
2017/05/01;20:32:42;1493670762;28.0;84;40;31.0;0;0;28.2;82.8;62;421;-1
2017/05/01;20:47:52;1493671672;24.0;76;34;27.0;0;0;28.3;82.9;61;419;-1
2017/05/01;21:03:02;1493672582;28.0;84;40;30.0;0;0;27.9;82.3;63;420;-1
2017/05/01;21:18:12;1493673492;26.0;80;37;29.0;0;0;28.0;82.5;62;425;-1
2017/05/01;21:33:22;1493674402;26.0;80;37;28.0;0;0;28.0;82.4;62;425;-1
2017/05/01;21:48:32;1493675312;25.0;78;36;28.0;0;0;27.7;81.8;64;425;-1
2017/05/01;22:03:42;1493676222;27.0;82;39;29.0;0;0;27.3;81.2;65;422;-1
2017/05/01;22:18:52;1493677132;27.0;82;39;29.0;0;0;27.8;82.0;65;420;-1
2017/05/01;22:34:02;1493678042;27.0;82;39;29.0;0;0;28.2;82.8;64;424;-1
2017/05/01;22:49:12;1493678952;26.0;80;37;29.0;0;0;28.1;82.6;63;424;-1
2017/05/01;23:04:22;1493679862;25.0;78;36;29.0;0;0;28.0;82.5;64;428;-1
2017/05/01;23:19:32;1493680772;27.0;82;39;31.0;0;0;27.7;81.9;66;438;-1
2017/05/01;23:34:42;1493681682;32.0;93;46;37.0;0;0;27.4;81.3;70;434;-1
2017/05/01;23:49:52;1493682592;28.0;84;40;31.0;0;0;27.1;80.8;68;416;-1
2017/05/02;00:05:02;1493683502;34.0;97;49;37.0;0;0;26.6;79.9;70;426;-1
2017/05/02;00:20:12;1493684412;35.0;99;50;38.0;0;0;26.5;79.7;75;453;-1
2017/05/02;00:35:22;1493685322;36.0;102;52;40.0;0;0;26.4;79.4;75;458;-1
2017/05/02;00:50:32;1493686232;32.0;93;46;35.0;0;0;26.4;79.5;75;450;-1
2017/05/02;01:05:42;1493687142;31.0;91;44;33.0;0;0;26.0;78.8;76;455;-1
2017/05/02;01:20:47;1493688047;32.0;93;46;34.0;0;0;26.1;78.9;74;448;-1
2017/05/02;01:35:57;1493688957;34.0;97;49;39.0;0;0;25.9;78.6;77;454;-1
2017/05/02;01:51:07;1493689867;33.0;95;47;37.0;0;0;25.6;78.1;78;454;-1
2017/05/02;02:06:17;1493690777;37.0;105;53;42.0;0;0;25.3;77.6;78;453;-1
2017/05/02;02:21:27;1493691687;33.0;95;47;35.0;0;0;25.2;77.4;76;448;-1
2017/05/02;02:36:37;1493692597;33.0;95;47;35.0;0;0;24.4;75.9;79;435;-1
2017/05/02;02:51:47;1493693507;27.0;82;39;30.0;0;0;24.7;76.5;76;437;-1
2017/05/02;03:06:57;1493694417;27.0;82;39;29.0;0;0;24.9;76.8;75;440;-1
2017/05/02;03:22:07;1493695327;28.0;84;40;30.0;0;0;25.0;77.1;76;448;-1
2017/05/02;03:37:17;1493696237;27.0;82;39;29.0;0;0;25.0;77.0;75;442;-1
2017/05/02;03:52:27;1493697147;26.0;80;37;29.0;0;0;25.1;77.2;77;445;-1
2017/05/02;04:07:37;1493698057;30.0;89;43;33.0;0;0;24.6;76.3;77;428;-1
2017/05/02;04:22:47;1493698967;27.0;82;39;29.0;0;0;24.7;76.4;77;448;-1
2017/05/02;04:37:57;1493699877;26.0;80;37;29.0;0;0;24.9;76.8;77;452;-1
2017/05/02;04:53:07;1493700787;32.0;93;46;35.0;0;0;24.9;76.8;77;446;-1
2017/05/02;05:08:17;1493701697;26.0;80;37;28.0;0;0;24.6;76.2;78;450;-1
2017/05/02;05:23:27;1493702607;30.0;89;43;33.0;0;0;24.6;76.3;78;442;-1
2017/05/02;05:38:37;1493703517;25.0;78;36;25.0;0;0;24.5;76.0;78;431;-1
2017/05/02;05:53:47;1493704427;23.0;74;33;24.0;0;0;24.4;76.0;79;449;-1
2017/05/02;06:08:57;1493705337;29.0;87;41;32.0;0;0;24.1;75.4;79;432;-1
2017/05/02;06:24:07;1493706247;33.0;95;47;35.0;0;0;24.1;75.4;80;453;-1
2017/05/02;06:30:10;1493706610;32.0;93;46;38.0;0;0;24.4;75.9;79;446;-1
2017/05/02;06:30:20;1493706620;29.0;87;41;32.0;0;0;24.4;75.9;79;447;-1
2017/05/02;06:30:30;1493706630;30.0;89;43;32.0;0;0;24.4;75.8;80;447;-1
2017/05/02;06:30:40;1493706640;32.0;93;46;35.0;0;0;24.4;75.8;80;448;-1
2017/05/02;06:30:50;1493706650;33.0;95;47;36.0;0;0;24.4;75.8;80;449;-1
2017/05/02;06:31:00;1493706660;35.0;99;50;38.0;0;0;24.4;75.8;80;449;-1
2017/05/02;06:31:10;1493706670;34.0;97;49;37.0;0;0;24.4;75.8;80;449;-1
2017/05/02;06:31:20;1493706680;33.0;95;47;37.0;0;0;24.4;75.8;80;450;-1
2017/05/02;06:31:30;1493706690;33.0;95;47;38.0;0;0;24.3;75.8;80;452;-1
2017/05/02;06:31:40;1493706700;34.0;97;49;38.0;0;0;24.3;75.8;80;451;-1
2017/05/02;06:31:50;1493706710;34.0;97;49;37.0;0;0;24.3;75.8;80;451;-1
2017/05/02;06:32:00;1493706720;34.0;97;49;37.0;0;0;24.4;75.8;81;452;-1
2017/05/02;06:32:10;1493706730;33.0;95;47;36.0;0;0;24.4;75.8;81;453;-1
2017/05/02;06:32:20;1493706740;34.0;97;49;37.0;0;0;24.4;75.8;81;453;-1
2017/05/02;06:32:30;1493706750;32.0;93;46;35.0;0;0;24.4;75.9;81;455;-1
2017/05/02;06:32:40;1493706760;34.0;97;49;37.0;0;0;24.4;75.9;81;455;-1
2017/05/02;06:32:50;1493706770;33.0;95;47;36.0;0;0;24.4;75.9;81;455;-1
2017/05/02;06:33:00;1493706780;34.0;97;49;39.0;0;0;24.4;76.0;81;454;-1
2017/05/02;06:33:10;1493706790;33.0;95;47;36.0;0;0;24.4;76.0;81;455;-1
2017/05/02;06:33:20;1493706800;32.0;93;46;35.0;0;0;24.4;76.0;81;455;-1
2017/05/02;06:33:30;1493706810;30.0;89;43;32.0;0;0;24.5;76.1;81;456;-1
2017/05/02;06:33:40;1493706820;31.0;91;44;34.0;0;0;24.5;76.1;81;457;-1
2017/05/02;06:33:50;1493706830;34.0;97;49;37.0;0;0;24.5;76.1;81;458;-1
2017/05/02;06:34:00;1493706840;34.0;97;49;37.0;0;0;24.6;76.2;80;459;-1
2017/05/02;06:34:10;1493706850;33.0;95;47;36.0;0;0;24.6;76.2;80;460;-1
2017/05/02;06:34:20;1493706860;31.0;91;44;34.0;0;0;24.6;76.2;80;462;-1
2017/05/02;06:34:30;1493706870;32.0;93;46;36.0;0;0;24.7;76.4;80;462;-1
2017/05/02;06:34:40;1493706880;32.0;93;46;36.0;0;0;24.7;76.4;80;462;-1
2017/05/02;06:34:50;1493706890;33.0;95;47;37.0;0;0;24.7;76.4;80;463;-1
2017/05/02;06:35:00;1493706900;32.0;93;46;35.0;0;0;24.8;76.6;79;462;-1
2017/05/02;06:35:10;1493706910;33.0;95;47;36.0;0;0;24.8;76.6;79;462;-1
2017/05/02;06:35:20;1493706920;34.0;97;49;37.0;0;0;24.8;76.6;79;462;-1
2017/05/02;06:35:30;1493706930;34.0;97;49;37.0;0;0;24.8;76.7;79;462;-1
2017/05/02;06:35:40;1493706940;33.0;95;47;35.0;0;0;24.8;76.7;79;462;-1
2017/05/02;06:35:50;1493706950;34.0;97;49;37.0;0;0;24.8;76.7;79;462;-1
2017/05/02;06:36:00;1493706960;33.0;95;47;36.0;0;0;24.9;76.7;79;462;-1
2017/05/02;06:36:10;1493706970;33.0;95;47;36.0;0;0;24.9;76.7;79;462;-1
2017/05/02;06:36:20;1493706980;34.0;97;49;36.0;0;0;24.9;76.7;79;462;-1
2017/05/02;06:36:30;1493706990;37.0;105;53;39.0;0;0;24.9;76.7;79;462;-1
2017/05/02;06:36:40;1493707000;38.0;107;55;41.0;0;0;24.9;76.7;79;462;-1
2017/05/02;06:36:50;1493707010;37.0;105;53;40.0;0;0;24.9;76.7;79;461;-1
2017/05/02;06:37:00;1493707020;35.0;99;50;38.0;0;0;24.8;76.7;79;461;-1
2017/05/02;06:52:20;1493707940;32.0;93;46;34.0;0;0;24.9;76.9;78;471;-1
2017/05/02;07:07:30;1493708850;40.0;112;57;43.0;0;0;24.5;76.0;82;470;-1
2017/05/02;07:22:40;1493709760;40.0;112;57;45.0;0;0;24.4;75.9;83;470;-1
2017/05/02;07:37:50;1493710670;37.0;105;53;39.0;0;0;24.4;75.9;82;500;-1
2017/05/02;07:53:00;1493711580;51.0;139;71;55.0;0;0;24.5;76.1;84;498;-1
2017/05/02;08:08:10;1493712490;53.0;144;73;58.0;0;0;24.7;76.5;83;488;-1
2017/05/02;08:23:20;1493713400;48.0;132;67;53.0;0;0;24.8;76.7;82;468;-1
2017/05/02;08:38:30;1493714310;49.0;134;68;52.0;0;0;25.0;77.0;81;467;-1
2017/05/02;08:53:40;1493715220;46.0;127;64;51.0;0;0;25.2;77.3;80;486;-1
2017/05/02;09:08:50;1493716130;46.0;127;64;50.0;0;0;25.5;77.9;79;459;-1
2017/05/02;09:24:00;1493717040;42.0;117;60;45.0;0;0;25.6;78.2;76;460;-1
2017/05/02;09:27:14;1493717234;35.0;99;50;39.0;0;0;25.7;78.3;75;443;-1
2017/05/02;09:27:24;1493717244;35.0;99;50;41.0;0;0;25.7;78.3;75;444;-1
2017/05/02;09:27:34;1493717254;34.0;97;49;38.0;0;0;25.8;78.4;73;444;-1
2017/05/02;09:42:47;1493718167;39.0;110;56;43.0;0;0;29.8;85.6;62;438;-1
2017/05/02;09:57:57;1493719077;39.0;110;56;43.0;110;55;30.6;87.0;60;465;-1
2017/05/02;10:13:07;1493719987;34.0;97;49;38.0;0;0;31.3;88.4;57;448;-1
2017/05/02;10:28:17;1493720897;36.0;102;52;41.0;0;0;30.4;86.8;59;437;-1
2017/05/02;10:43:27;1493721807;35.0;99;50;40.0;0;0;30.8;87.5;59;439;-1
2017/05/02;10:58:37;1493722717;35.0;99;50;41.0;122;61;32.0;89.6;56;432;-1
2017/05/02;11:13:47;1493723627;32.0;93;46;35.0;0;0;32.8;91.0;53;435;-1
2017/05/02;11:28:57;1493724537;30.0;89;43;35.0;0;0;33.0;91.4;53;434;-1
2017/05/02;11:44:07;1493725447;33.0;95;47;39.0;0;0;33.3;91.9;53;424;-1
2017/05/02;11:59:17;1493726357;36.0;102;52;42.0;130;65;32.7;90.8;55;442;-1
2017/05/02;12:14:27;1493727267;41.0;115;58;47.0;0;0;30.2;86.4;61;427;-1
2017/05/02;12:29:37;1493728177;39.0;110;56;45.0;0;0;29.6;85.2;64;422;-1
2017/05/02;12:44:47;1493729087;41.0;115;58;45.0;0;0;29.8;85.7;64;421;-1
2017/05/02;12:59:57;1493729997;39.0;110;56;44.0;120;60;30.3;86.5;61;433;-1
2017/05/02;13:15:07;1493730907;41.0;115;58;47.0;0;0;30.6;87.1;60;420;-1
2017/05/02;13:30:17;1493731817;37.0;105;53;43.0;0;0;33.7;92.7;53;420;-1
2017/05/02;13:45:27;1493732727;31.0;91;44;38.0;0;0;35.4;95.6;50;442;-1
2017/05/02;14:00:37;1493733637;33.0;95;47;40.0;0;0;35.6;96.1;46;427;-1
2017/05/02;14:15:47;1493734547;33.0;95;47;38.0;0;0;37.7;99.8;44;433;-1
2017/05/02;14:30:57;1493735457;35.0;99;50;42.0;0;0;35.7;96.3;46;429;-1
2017/05/02;14:46:07;1493736367;32.0;93;46;39.0;0;0;33.8;92.9;46;422;-1
2017/05/02;15:01:17;1493737277;30.0;89;43;35.0;0;0;32.6;90.7;49;413;-1
2017/05/02;15:16:27;1493738187;29.0;87;41;34.0;0;0;31.8;89.2;51;412;-1
2017/05/02;15:31:37;1493739097;25.0;78;36;28.0;0;0;29.7;85.5;51;412;-1
2017/05/02;15:37:47;1493739467;23.0;74;33;28.0;0;0;29.0;84.1;50;412;-1
2017/05/02;15:37:57;1493739477;23.0;74;33;26.0;0;0;29.0;84.1;50;411;-1
2017/05/02;15:38:07;1493739487;22.0;72;31;24.0;0;0;28.9;84.0;49;410;-1
2017/05/02;15:38:17;1493739497;22.0;72;31;24.0;0;0;28.9;84.0;49;410;-1
2017/05/02;15:38:27;1493739507;19.0;66;27;20.0;0;0;28.9;84.0;49;410;-1
2017/05/02;15:38:37;1493739517;19.0;66;27;20.0;0;0;28.9;84.0;49;410;-1
2017/05/02;15:38:47;1493739527;17.0;61;24;19.0;0;0;28.9;84.0;49;410;-1
2017/05/02;15:38:57;1493739537;19.0;66;27;21.0;0;0;28.9;84.0;49;410;-1
2017/05/02;15:39:07;1493739547;18.0;63;26;21.0;0;0;28.9;83.9;50;409;-1
2017/05/02;15:39:17;1493739557;20.0;68;29;22.0;0;0;28.9;83.9;50;410;-1
2017/05/02;15:39:27;1493739567;19.0;66;27;21.0;0;0;28.9;83.9;50;409;-1
2017/05/02;15:39:37;1493739577;19.0;66;27;21.0;0;0;28.8;83.9;50;410;-1
2017/05/02;15:39:47;1493739587;18.0;63;26;20.0;0;0;28.8;83.9;50;410;-1
2017/05/02;15:39:57;1493739597;19.0;66;27;21.0;0;0;28.8;83.9;50;411;-1
2017/05/02;15:40:07;1493739607;19.0;66;27;21.0;0;0;28.8;83.9;52;411;-1
2017/05/02;15:40:17;1493739617;20.0;68;29;23.0;0;0;28.8;83.9;52;411;-1
2017/05/02;15:40:27;1493739627;20.0;68;29;23.0;0;0;28.8;83.9;52;410;-1
2017/05/02;15:40:37;1493739637;20.0;68;29;23.0;0;0;28.8;83.9;52;410;-1
2017/05/02;15:40:47;1493739647;21.0;70;30;24.0;0;0;28.8;83.9;52;411;-1
2017/05/02;15:40:57;1493739657;21.0;70;30;24.0;0;0;28.8;83.9;52;410;-1
2017/05/02;15:41:07;1493739667;20.0;68;29;23.0;0;0;28.8;83.8;52;411;-1
2017/05/02;15:41:17;1493739677;21.0;70;30;24.0;0;0;28.8;83.8;52;410;-1
2017/05/02;15:41:27;1493739687;22.0;72;31;24.0;0;0;28.8;83.8;52;411;-1
2017/05/02;15:41:37;1493739697;22.0;72;31;25.0;0;0;28.8;83.8;52;410;-1
2017/05/02;15:41:47;1493739707;21.0;70;30;25.0;0;0;28.8;83.8;52;410;-1
2017/05/02;15:41:57;1493739717;22.0;72;31;26.0;0;0;28.8;83.8;52;410;-1
2017/05/02;15:42:07;1493739727;23.0;74;33;27.0;0;0;28.8;83.9;55;410;-1
2017/05/02;15:42:17;1493739737;27.0;82;39;31.0;0;0;28.8;83.9;55;410;-1
2017/05/02;15:42:27;1493739747;30.0;89;43;33.0;0;0;28.8;83.9;55;410;-1
2017/05/02;15:42:37;1493739757;31.0;91;44;34.0;0;0;28.7;83.7;56;410;-1
2017/05/02;15:42:47;1493739767;30.0;89;43;32.0;0;0;28.7;83.7;56;410;-1
2017/05/02;15:42:57;1493739777;30.0;89;43;32.0;0;0;28.7;83.7;56;410;-1
2017/05/02;15:43:07;1493739787;30.0;89;43;34.0;0;0;28.6;83.6;56;410;-1
2017/05/02;15:43:17;1493739797;29.0;87;41;33.0;0;0;28.6;83.6;56;410;-1
2017/05/02;15:43:27;1493739807;27.0;82;39;32.0;0;0;28.6;83.6;56;410;-1
2017/05/02;15:43:37;1493739817;28.0;84;40;33.0;0;0;28.5;83.4;57;410;-1
2017/05/02;15:43:47;1493739827;30.0;89;43;36.0;0;0;28.5;83.4;57;410;-1
2017/05/02;15:43:57;1493739837;31.0;91;44;37.0;0;0;28.5;83.4;57;410;-1
2017/05/02;15:44:07;1493739847;31.0;91;44;36.0;0;0;28.5;83.2;58;410;-1
2017/05/02;15:44:17;1493739857;29.0;87;41;33.0;0;0;28.5;83.2;58;410;-1
2017/05/02;15:44:27;1493739867;28.0;84;40;31.0;0;0;28.5;83.2;58;410;-1
2017/05/02;15:44:37;1493739877;29.0;87;41;33.0;0;0;28.4;83.1;58;410;-1
2017/05/02;15:44:47;1493739887;31.0;91;44;35.0;0;0;28.4;83.1;58;410;-1
2017/05/02;15:44:57;1493739897;32.0;93;46;37.0;0;0;28.4;83.1;58;410;-1
